|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1065.16        500.000                 NaN            NaN            NaN   1.26417                 NaN            NaN   5.70407        4.27018                 NaN   7.35338        40.7934        40.0146       0.600226                 NaN
  1062.66        500.000                 NaN            NaN            NaN  0.960153                 NaN            NaN   4.43721        6.00733                 NaN   7.40366        40.6839        39.9374       0.570434                 NaN
  1060.15        500.000                 NaN            NaN            NaN   1.64665                 NaN            NaN   6.35230        3.05383                 NaN   7.30317        40.8970        40.1165       0.630553                 NaN
  1057.64        500.000                 NaN            NaN            NaN   1.63760                 NaN            NaN   6.21753        3.20576                 NaN   7.30898        40.8884        40.1144       0.627282                 NaN
  1055.14        500.000                 NaN            NaN            NaN  0.591709                 NaN            NaN   11.0691                 NaN            NaN   7.50035        40.4738        39.8513       0.513704                 NaN
  1052.63        500.000                 NaN            NaN            NaN  0.919492                 NaN            NaN   1.68556        8.88960                 NaN   7.45268        40.5736        39.9370       0.542063                 NaN
  1050.13        500.000                 NaN            NaN            NaN  0.720173                 NaN            NaN   7.38101        3.50075                 NaN   7.48627        40.5029        39.8863       0.522581                 NaN
  1047.62        500.000                 NaN            NaN            NaN   2.17221                 NaN            NaN   6.02371        2.61210                 NaN   7.24497        41.0249        40.2566       0.665409                 NaN
  1045.11        500.000                 NaN            NaN            NaN   1.56335                 NaN            NaN   9.61203                 NaN            NaN   7.36377        40.7588        40.1069       0.595098                 NaN
  1042.61        500.000                 NaN            NaN            NaN   2.41243                 NaN            NaN   7.36702       0.890153                 NaN   7.19748        41.1214        40.3177       0.693801                 NaN
  1040.10        500.000                 NaN            NaN            NaN   1.75566                 NaN            NaN   9.32583                 NaN            NaN   7.33825        40.8115        40.1582       0.610583                 NaN
  1037.59        500.000                 NaN            NaN            NaN   1.83535                 NaN            NaN   9.20761                 NaN            NaN   7.32793        40.8327        40.1795       0.616879                 NaN
  1035.09        500.000                 NaN            NaN            NaN   1.90767                 NaN            NaN   9.10054                 NaN            NaN   7.31872        40.8516        40.1989       0.622528                 NaN
  1032.58        500.000                 NaN            NaN            NaN   1.90904                 NaN            NaN   9.10460                 NaN            NaN   7.32246        40.8429        40.2004       0.620535                 NaN
  1030.08        500.000                 NaN            NaN            NaN   2.39544                 NaN            NaN   5.49900        2.83033                 NaN   7.22786        41.0480        40.3221       0.677325                 NaN
  1027.57        500.000                 NaN            NaN            NaN   2.07934                 NaN            NaN   8.84853                 NaN            NaN   7.29839        40.8930        40.2455       0.635246                 NaN
  1025.06        500.000                 NaN            NaN            NaN   3.95503                 NaN            NaN   1.81239                 NaN            NaN   6.69161        42.6106        40.5379       0.953569        3.43887     
  1022.56        500.000                 NaN            NaN            NaN   3.95554                 NaN            NaN   1.82073                 NaN            NaN   6.69234        42.6085        40.5384       0.953288        3.43121     
  1020.05        500.000                 NaN            NaN            NaN   3.95603                 NaN            NaN   1.82953                 NaN            NaN   6.69311        42.6061        40.5390       0.952986        3.42321     
  1017.54        500.000                 NaN            NaN            NaN   3.95652                 NaN            NaN   1.83828                 NaN            NaN   6.69387        42.6038        40.5396       0.952685        3.41524     
  1015.04        500.000                 NaN            NaN            NaN   3.95703                 NaN            NaN   1.84690                 NaN            NaN   6.69463        42.6015        40.5402       0.952385        3.40739     
  1012.53        500.000                 NaN            NaN            NaN   3.95749                 NaN            NaN   1.85638                 NaN            NaN   6.69545        42.5990        40.5408       0.952062        3.39884     
  1010.03        500.000                 NaN            NaN            NaN   3.95796                 NaN            NaN   1.86562                 NaN            NaN   6.69626        42.5966        40.5414       0.951743        3.39050     
  1007.52        500.000                 NaN            NaN            NaN   3.95844                 NaN            NaN   1.87488                 NaN            NaN   6.69707        42.5941        40.5420       0.951421        3.38213     
  1005.01        500.000                 NaN            NaN            NaN   3.95889                 NaN            NaN   1.88468                 NaN            NaN   6.69791        42.5915        40.5426       0.951085        3.37335     
  1002.51        500.000                 NaN            NaN            NaN   3.95940                 NaN            NaN   1.89379                 NaN            NaN   6.69874        42.5891        40.5432       0.950763        3.36509     
  1000.00        500.000                 NaN            NaN            NaN   3.95987                 NaN            NaN   1.90346                 NaN            NaN   6.69959        42.5865        40.5438       0.950425        3.35639     
