|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.851858        2.80221        8.06282        8.55939        45.6944       0.570334        33.4590     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.905510        2.83222        7.98326        8.56321        45.6850       0.569266        33.4615     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.58009        5.22058                 NaN   8.62801        45.5405       0.550246        33.4805     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.213453        2.30601        9.23152        8.59018        45.6259       0.562002        33.4709     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.09167        9.67031                 NaN   8.59950        45.6043       0.559346        33.4749     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.04390        9.72477                 NaN   8.60544        45.5903       0.557667        33.4780     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.19692        4.58563                 NaN   8.62158        45.5587       0.553437        33.4837     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.65844        10.1290                 NaN   8.62240        45.5521       0.552929        33.4852     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70219        10.0908                 NaN   8.62722        45.5402       0.551533        33.4880     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.27905        4.49439                 NaN   8.61972        45.5677       0.554333        33.4848     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14413        10.6722                 NaN   8.64853        45.4934       0.545615        33.4961     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.688734        11.1430                 NaN   8.66286        45.4628       0.541679        33.5009     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.441617        10.5207       0.898394        8.68803        45.4081       0.534070        33.5091     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8797                 NaN            NaN   8.70309        45.3735       0.529681        33.5140     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.191930        11.6826                 NaN   8.72119        45.3600       0.529896        33.5144     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8832        1.01905                 NaN   8.72096        45.3301       0.524124        33.5225     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9128                 NaN            NaN   8.73005        45.3095       0.521435        33.5263     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.52299        2.36941                 NaN   8.72006        45.3376       0.526370        33.5236     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.90427        3.01310                 NaN   8.73417        45.2970       0.520524        33.5309     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.76508        6.97189                 NaN   8.59008        45.6166       0.561059        33.4953     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.55742        9.32250       0.106441E-002   8.71306        45.3508       0.528283        33.5268     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.66924        8.09903                 NaN   8.61236        45.5568       0.556618        33.5059     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.27478        2.65236                 NaN   8.73391        45.2815       0.520555        33.5369     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.79124        7.97674                 NaN   8.62482        45.5487       0.552961        33.5055     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.58524        8.29438                 NaN   8.71388        45.3443       0.528700        33.5335     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.25539        7.51402                 NaN   8.60029        45.5585       0.557125        33.5147     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.84323        7.95540                 NaN   8.64002        45.4910       0.549444        33.5209     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.680216E-002   5.01086        6.95666        8.78092        45.1800       0.507030        33.5577     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.367160        2.63534        8.99879        8.80712        45.1280       0.499243        33.5644     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.115113        5.13965        6.73023        8.78959        45.1574       0.504623        33.5634     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.72198        8.19011                 NaN   8.74262        45.2729       0.521304        33.5511     
