|6.6.6
Archiving\03_Data\frac/QFM_m1.75/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.29244        2.86983                 NaN            NaN   8.87500        45.8262       0.574368        32.5621     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8206        1.42324                 NaN            NaN   8.93668        45.6901       0.553585        32.5758     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.41397        10.7006                 NaN            NaN   8.85244        45.9062       0.573143        32.5536     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.551138        11.6689                 NaN            NaN   8.91576        45.7460       0.550901        32.5673     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.56776        2.62450                 NaN            NaN   8.90208        45.7569       0.570548        32.5783     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.85357        3.30886                 NaN            NaN   8.88840        45.8064       0.572529        32.5703     
  1067.67        2500.00                 NaN            NaN            NaN   3.43716                 NaN            NaN   4.81008        1.10442                 NaN            NaN   8.24741        47.5829       0.850240        33.9678     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72977        9.49946                 NaN            NaN   8.94042        45.6826       0.557087        32.5907     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.91311        9.27564                 NaN            NaN   8.91932        45.7453       0.565717        32.5809     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.90220        9.28935                 NaN            NaN   8.92480        45.7352       0.564906        32.5836     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.89533        9.29920                 NaN            NaN   8.93036        45.7248       0.564058        32.5862     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.89149        9.30614                 NaN            NaN   8.93597        45.7143       0.563180        32.5889     
  1052.63        2500.00                 NaN            NaN            NaN   3.65574                 NaN            NaN   3.96143        1.64671                 NaN            NaN   8.23979        47.5526       0.855444        34.0883     
  1050.13        2500.00                 NaN            NaN            NaN   2.63864                 NaN            NaN   1.30522        6.31097                 NaN            NaN   8.47562        46.7933       0.756891        33.7193     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.79651        8.37391                 NaN            NaN   8.86895        45.7722       0.580432        32.6080     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.53659        9.71205                 NaN            NaN   8.98516        45.6071       0.550573        32.6085     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.73914        9.50428                 NaN            NaN   8.97351        45.6185       0.553672        32.6109     
  1040.10        2500.00                 NaN            NaN            NaN   2.72714                 NaN            NaN   1.33643        6.13274                 NaN            NaN   8.48145        46.7927       0.762090        33.7674     
  1037.59        2500.00                 NaN            NaN            NaN   2.68196                 NaN            NaN   1.52418        6.03510                 NaN            NaN   8.46931        46.7743       0.759167        33.7559     
  1035.09        2500.00                 NaN            NaN            NaN   2.89862                 NaN            NaN  0.995000        6.19016                 NaN            NaN   8.45798        46.8391       0.771297        33.8478     
  1032.58        2500.00                 NaN            NaN            NaN   2.68475                 NaN            NaN   1.51045        6.03035                 NaN            NaN   8.49256        46.7677       0.757735        33.7564     
  1030.08        2500.00                 NaN            NaN            NaN   3.70458                 NaN            NaN   3.60660        1.94286                 NaN            NaN   8.25248        47.4973       0.856338        34.1399     
  1027.57        2500.00                 NaN            NaN            NaN   3.68714                 NaN            NaN   3.60087        2.00248                 NaN            NaN   8.27416        47.4457       0.849336        34.1403     
  1025.06        2500.00                 NaN            NaN            NaN   3.26058                 NaN            NaN   6.56996       0.791948E-005            NaN            NaN   8.39890        46.9523       0.797407        34.0208     
  1022.56        2500.00                 NaN            NaN            NaN   3.27287                 NaN            NaN   6.54729       0.792378E-005            NaN            NaN   8.39748        46.9563       0.798334        34.0277     
  1020.05        2500.00                 NaN            NaN            NaN   3.71964                 NaN            NaN   3.61855        1.91103                 NaN            NaN   8.25053        47.4915       0.855708        34.1530     
  1017.54        2500.00                 NaN            NaN            NaN   3.28952                 NaN            NaN   6.52680       0.184817E-005            NaN            NaN   8.39549        46.9491       0.798794        34.0403     
  1015.04        2500.00                 NaN            NaN            NaN   3.73663                 NaN            NaN   3.57512        1.93655                 NaN            NaN   8.25517        47.4667       0.857328        34.1725     
  1012.53        2500.00                 NaN            NaN            NaN   3.75479                 NaN            NaN   3.60629        1.86937                 NaN            NaN   8.25039        47.4845       0.857192        34.1774     
  1010.03        2500.00                 NaN            NaN            NaN   3.75968                 NaN            NaN   3.58757        1.88266                 NaN            NaN   8.25207        47.4774       0.857455        34.1832     
  1007.52        2500.00                 NaN            NaN            NaN   3.72726                 NaN            NaN   3.52815        2.00253                 NaN            NaN   8.26296        47.4563       0.852804        34.1700     
  1005.01        2500.00                 NaN            NaN            NaN   3.75724                 NaN            NaN   3.54190        1.93090                 NaN            NaN   8.25303        47.4734       0.857800        34.1857     
  1002.51        2500.00                 NaN            NaN            NaN   3.76209                 NaN            NaN   3.55211        1.91438                 NaN            NaN   8.25474        47.4681       0.857737        34.1908     
  1000.00        2500.00                 NaN            NaN            NaN   3.74059                 NaN            NaN   3.35074        2.17377                 NaN            NaN   8.26680        47.4232       0.854034        34.1909     
