|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1032.58        2500.00                 NaN            NaN   2.79247                 NaN            NaN   17.7623       0.148030E-004            NaN   8.65485        40.7520        1.06279        28.9756                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6700        7.31767                 NaN   8.92523        39.9871       0.850488        28.2495                 NaN
  1027.57        2500.00                 NaN            NaN   5.84520                 NaN            NaN   12.4305                 NaN            NaN   8.12576        42.4773        1.44739        29.6738                 NaN
  1025.06        2500.00                 NaN            NaN   5.71985                 NaN            NaN   12.5813                 NaN            NaN   8.10123        42.5131        1.45407        29.6305                 NaN
  1022.56        2500.00                 NaN            NaN   3.21644                 NaN            NaN   17.1278                 NaN            NaN   8.61421        40.8470        1.09771        29.0968                 NaN
  1020.05        2500.00                 NaN            NaN   5.86475                 NaN            NaN   12.4108                 NaN            NaN   8.13233        42.4619        1.44657        29.6836                 NaN
  1017.54        2500.00                 NaN            NaN   3.49275                 NaN            NaN   16.7491       0.139197E-004            NaN   8.60179        40.8688        1.10802        29.1795                 NaN
  1015.04        2500.00                 NaN            NaN   3.55875                 NaN            NaN   16.6534                 NaN            NaN   8.59721        40.8781        1.11299        29.1995                 NaN
  1012.53        2500.00                 NaN            NaN   3.61757                 NaN            NaN   16.5675       0.118431E-005            NaN   8.59458        40.8863        1.11717        29.2169                 NaN
  1010.03        2500.00                 NaN            NaN   3.67744                 NaN            NaN   16.4823       0.120039E-005            NaN   8.59129        40.8917        1.12149        29.2359                 NaN
  1007.52        2500.00                 NaN            NaN   3.62120                 NaN            NaN   16.5403                 NaN            NaN   8.58391        40.9076        1.12793        29.2191                 NaN
  1005.01        2500.00                 NaN            NaN   3.68438                 NaN            NaN   16.4358                 NaN            NaN   8.58091        40.9388        1.12908        29.2310                 NaN
  1002.51        2500.00                 NaN            NaN   3.79025                 NaN            NaN   16.3037                 NaN            NaN   8.57873        40.9152        1.13818        29.2739                 NaN
  1000.00        2500.00                 NaN            NaN   3.86875                 NaN            NaN   16.1605                 NaN            NaN   8.54577        40.9671        1.16149        29.2964                 NaN
