|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1035.09        2500.00                 NaN            NaN   1.66044                 NaN            NaN   13.9353                 NaN            NaN   8.66459        44.0893       0.608099        31.0422                 NaN
  1032.58        2500.00                 NaN            NaN   1.77138                 NaN            NaN   13.7393       0.110098E-004            NaN   8.64569        44.1318       0.618130        31.0936                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3822        5.46506                 NaN   8.92907        43.3671       0.495374        30.3611                 NaN
  1027.57        2500.00                 NaN            NaN   3.69827                 NaN            NaN   9.71531                 NaN            NaN   8.09685        45.8837       0.839654        31.7662                 NaN
  1025.06        2500.00                 NaN            NaN   3.61899                 NaN            NaN   9.81801                 NaN            NaN   8.07279        45.9238       0.843546        31.7229                 NaN
  1022.56        2500.00                 NaN            NaN   2.03952                 NaN            NaN   13.2757                 NaN            NaN   8.60308        44.2211       0.638210        31.2224                 NaN
  1020.05        2500.00                 NaN            NaN   3.71014                 NaN            NaN   9.70264                 NaN            NaN   8.10328        45.8640       0.839091        31.7809                 NaN
  1017.54        2500.00                 NaN            NaN   2.21426                 NaN            NaN   13.0044       0.103486E-004            NaN   8.58959        44.2374       0.644081        31.3102                 NaN
  1015.04        2500.00                 NaN            NaN   2.25593                 NaN            NaN   12.9352                 NaN            NaN   8.58471        44.2451       0.646929        31.3321                 NaN
  1012.53        2500.00                 NaN            NaN   2.29305                 NaN            NaN   12.8729       0.880545E-006            NaN   8.58181        44.2516       0.649313        31.3513                 NaN
  1010.03        2500.00                 NaN            NaN   2.33084                 NaN            NaN   12.8118       0.892470E-006            NaN   8.57824        44.2552       0.651786        31.3721                 NaN
  1007.52        2500.00                 NaN            NaN   2.29512                 NaN            NaN   12.8505                 NaN            NaN   8.57096        44.2720       0.655515        31.3559                 NaN
  1005.01        2500.00                 NaN            NaN   2.33496                 NaN            NaN   12.7694                 NaN            NaN   8.56757        44.3032       0.656134        31.3688                 NaN
  1002.51        2500.00                 NaN            NaN   2.40192                 NaN            NaN   12.6798                 NaN            NaN   8.56522        44.2759       0.661385        31.4157                 NaN
  1000.00        2500.00                 NaN            NaN   2.45140                 NaN            NaN   12.5745                 NaN            NaN   8.53177        44.3282       0.674869        31.4393                 NaN
