|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/EETA/EETA_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.62367       0.711510E-001   5.89679        7.11824       0.315006        42.7266        41.2485     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.15329        6.44540                 NaN   7.12415       0.313289        42.7121        41.2518     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.61450        6.99373                 NaN   7.13126       0.311155        42.6928        41.2566     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.96318        3.61198                 NaN   7.10654       0.318576        42.7496        41.2501     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.61378                 NaN            NaN   7.13796       0.309181        42.6791        41.2600     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.58516        3.99966       0.279041E-005   7.11108       0.315991        42.7326        41.2555     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.35452        4.25498                 NaN   7.13463       0.310590        42.6817        41.2636     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.53762        4.08121                 NaN   7.14328       0.308762        42.6618        41.2674     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.00769        4.61385                 NaN   7.14294       0.308186        42.6574        41.2699     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.77872        3.84776                 NaN   7.14859       0.306328        42.6467        41.2719     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.816558        7.83126                 NaN   7.16695       0.300847        42.6067        41.2777     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.03755        3.89026        1.69956        7.15227       0.305586        42.6406        41.2742     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.83727        4.77765       0.419094E-004   7.14451       0.308146        42.6586        41.2738     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.62556        4.99493       0.226166E-005   7.15150       0.306123        42.6456        41.2763     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38828        5.23736       0.343934E-005   7.15607       0.304859        42.6342        41.2793     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.00634                 NaN   4.94304                 NaN            NaN   6.64685       0.478688        43.8756        42.0495     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.456979                 NaN   5.30375        2.53600                 NaN   7.06324       0.337368        42.8291        41.4736     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.14219        5.50119       0.451345E-005   7.16968       0.300489        42.5984        41.2881     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.01365        5.65338                 NaN   7.18726       0.295320        42.5555        41.2949     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.20697        5.46683                 NaN   7.19356       0.293690        42.5409        41.2981     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.75024        4.93030                 NaN   7.19940       0.291938        42.5269        41.3013     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.20145        4.48411                 NaN   7.20446       0.290630        42.5157        41.3036     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.100850                 NaN   3.23024        5.26434                 NaN   7.17243       0.301348        42.5867        41.3441     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.15491        4.53706                 NaN   7.20982       0.288809        42.5008        41.3086     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.61494        6.06553       0.381549E-005   7.20526       0.290140        42.5171        41.3070     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.351020                 NaN   3.83841        4.21955                 NaN   7.11896       0.320454        42.6987        41.4529     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.430100                 NaN   3.94913        3.97932                 NaN   7.10996       0.322998        42.7222        41.4862     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.505924                 NaN   3.96293        3.83307                 NaN   7.08817       0.330334        42.7585        41.5211     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.70197        2.03238                 NaN   7.24578       0.277791        42.4164        41.3256     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.509312                 NaN   3.72865        4.06878                 NaN   7.10541       0.326327        42.7360        41.5255     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.70783        3.03170                 NaN   7.25266       0.276057        42.4020        41.3297     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.04795        2.69851                 NaN   7.25799       0.274286        42.3883        41.3329     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.608553                 NaN   4.01199        3.62599                 NaN   7.08684       0.331557        42.7594        41.5757     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.151891                 NaN   1.64733        6.84657                 NaN   7.23138       0.283213        42.4384        41.4012     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.346069                 NaN   1.65205        6.50333                 NaN   7.18599       0.298339        42.5312        41.4830     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.643670                 NaN   7.63894                 NaN            NaN   7.11803       0.320878        42.6705        41.6080     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.56725        5.21284                 NaN   7.28450       0.265988        42.3212        41.3482     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.797812                 NaN   7.37249       0.304052E-004            NaN   7.08360       0.332410        42.7379        41.6757     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.11224                 NaN   3.25264        3.53667                 NaN   6.98654       0.365081        42.9462        41.8006     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.07594                 NaN   4.84801                 NaN            NaN   6.65440       0.476806        43.8160        42.1289     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.07858                 NaN   4.84460                 NaN            NaN   6.65480       0.476702        43.8132        42.1321     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08123                 NaN   4.84118                 NaN            NaN   6.65522       0.476597        43.8105        42.1353     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08385                 NaN   4.83784                 NaN            NaN   6.65565       0.476486        43.8077        42.1385     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08643                 NaN   4.83453                 NaN            NaN   6.65607       0.476384        43.8049        42.1417     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08902                 NaN   4.83127                 NaN            NaN   6.65656       0.476263        43.8019        42.1449     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.09158                 NaN   4.82803                 NaN            NaN   6.65698       0.476150        43.7991        42.1481     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.09414                 NaN   4.82481                 NaN            NaN   6.65743       0.476035        43.7963        42.1513     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.09668                 NaN   4.82165                 NaN            NaN   6.65791       0.475915        43.7933        42.1545     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.09918                 NaN   4.81854                 NaN            NaN   6.65838       0.475793        43.7904        42.1577     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08239                 NaN   4.84264                 NaN            NaN   6.65605       0.476741        43.7897        42.1525     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08506                 NaN   4.83945                 NaN            NaN   6.65668       0.476579        43.7864        42.1558     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.10661                 NaN   4.80947                 NaN            NaN   6.65987       0.475415        43.7814        42.1672     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.10905                 NaN   4.80652                 NaN            NaN   6.66039       0.475284        43.7784        42.1704     
