|6.6.6
Archiving\03_Data\eqfrac/QFM/YM20/YM20_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1031.46        2500.00        2.49324        3.17901                 NaN            NaN            NaN            NaN   18.3727                 NaN   3.24734        59.8113        11.9837                 NaN  0.912670     
  1030.03        2500.00        2.48499        3.18758                 NaN            NaN            NaN            NaN   18.4105                 NaN   3.24674        59.7852        11.9713                 NaN  0.913638     
  1028.60        2500.00        2.47676        3.19614                 NaN            NaN            NaN            NaN   18.4486                 NaN   3.24634        59.7589        11.9587                 NaN  0.914556     
  1027.17        2500.00        2.46855        3.20467                 NaN            NaN            NaN            NaN   18.4869                 NaN   3.24615        59.7323        11.9460                 NaN  0.915423     
  1025.74        2500.00        2.46058        3.21587                 NaN            NaN            NaN            NaN   18.5356                 NaN   3.24644        59.7010        11.9300                 NaN  0.910494     
  1024.31        2500.00        2.44493        3.22733                 NaN            NaN            NaN            NaN   18.5831                 NaN   3.23543        59.6717        11.9187                 NaN  0.918836     
  1022.88        2500.00        1.70073        3.87228                 NaN            NaN            NaN            NaN   20.0970                 NaN   2.15394        59.2183        11.8208                 NaN   1.13699     
  1021.45        2500.00        2.45171        3.22637                 NaN            NaN            NaN            NaN   18.6108                 NaN   3.27180        59.6278        11.8998                 NaN  0.911729     
  1020.02        2500.00        2.43837        3.23888                 NaN            NaN            NaN            NaN   18.6640                 NaN   3.26483        59.5950        11.8853                 NaN  0.913634     
  1018.59        2500.00        2.42499        3.25143                 NaN            NaN            NaN            NaN   18.7177                 NaN   3.25803        59.5618        11.8706                 NaN  0.915493     
  1017.16        2500.00        2.30798        3.34822                 NaN            NaN            NaN            NaN   19.0063                 NaN   3.08173        59.4694        11.8391                 NaN  0.947218     
  1015.73        2500.00        2.29090        3.36391                 NaN            NaN            NaN            NaN   19.0676                 NaN   3.06898        59.4345        11.8240                 NaN  0.950184     
  1014.30        2500.00        2.27344        3.37992                 NaN            NaN            NaN            NaN   19.1306                 NaN   3.05599        59.3986        11.8083                 NaN  0.953156     
  1012.87        2500.00        2.35052        3.31895                 NaN            NaN            NaN            NaN   18.9775                 NaN   3.19705        59.4180        11.8089                 NaN  0.929040     
  1011.44        2500.00        2.32992        3.33752                 NaN            NaN            NaN            NaN   19.0482                 NaN   3.17915        59.3798        11.7925                 NaN  0.932827     
  1010.01        2500.00        2.30919        3.35621                 NaN            NaN            NaN            NaN   19.1197                 NaN   3.16129        59.3411        11.7759                 NaN  0.936591     
  1008.58        2500.00        2.28832        3.37501                 NaN            NaN            NaN            NaN   19.1919                 NaN   3.14352        59.3018        11.7591                 NaN  0.940324     
  1007.15        2500.00        2.26731        3.39392                 NaN            NaN            NaN            NaN   19.2649                 NaN   3.12581        59.2619        11.7421                 NaN  0.944031     
  1005.72        2500.00        2.24616        3.41296                 NaN            NaN            NaN            NaN   19.3387                 NaN   3.10817        59.2215        11.7249                 NaN  0.947709     
  1004.29        2500.00        2.22486        3.43212                 NaN            NaN            NaN            NaN   19.4133                 NaN   3.09060        59.1804        11.7074                 NaN  0.951357     
  1002.86        2500.00        2.20341        3.45140                 NaN            NaN            NaN            NaN   19.4887                 NaN   3.07311        59.1387        11.6897                 NaN  0.954975     
  1001.43        2500.00        2.18181        3.47080                 NaN            NaN            NaN            NaN   19.5649                 NaN   3.05570        59.0965        11.6718                 NaN  0.958560     
  1000.00        2500.00        2.15988        3.49049                 NaN            NaN            NaN            NaN   19.6423                 NaN   3.03807        59.0534        11.6536                 NaN  0.962169     
