|6.6.6
Archiving\03_Data\frac/QFM_m2.75/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1085.21        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.422694E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.422449E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.422213E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.421975E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.421376E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.422371E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.421320E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.413238E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.419386E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.413157E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.412321E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.416552E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.418053E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.416726E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.417295E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.415121E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.413977E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.413522E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.412283E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.411769E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.410179E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.409762E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.410715E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.408861E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.408311E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.408207E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.410966E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.409547E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.407323E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.405805E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.406565E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6978        3.74186                 NaN   9.12546        42.5888       0.771697        30.0744     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6162        3.81348                 NaN   9.11071        42.6203       0.771678        30.0677     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.15944        13.3193                 NaN   9.12363        42.5450       0.768953        30.0837     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.18429        12.3546                 NaN   9.17142        42.4709       0.736221        30.0826     
