|6.6.6
Archiving\03_Data\frac/QFM_m3.75/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.79670        2.62267                 NaN            NaN   8.41325       0.573799        46.0720        33.5215     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.02770        5.41292                 NaN            NaN   8.41388       0.569844        46.0458        33.5299     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.75823        5.68337                 NaN            NaN   8.41256       0.568623        46.0461        33.5311     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.70751        5.73925                 NaN            NaN   8.41916       0.567100        46.0331        33.5339     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.62798        3.81418                 NaN            NaN   8.41859       0.567972        46.0295        33.5417     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.61792        5.83898                 NaN            NaN   8.43253       0.563949        46.0074        33.5392     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.54449        5.91696                 NaN            NaN   8.43857       0.562557        45.9958        33.5417     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.39298        6.07291                 NaN            NaN   8.44457       0.561351        45.9841        33.5441     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51271        2.92799                 NaN            NaN   8.43776       0.566175        46.0165        33.5388     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51350        2.92734                 NaN            NaN   8.44012       0.565483        46.0130        33.5405     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4214                 NaN            NaN            NaN   8.43799       0.566212        46.0358        33.5387     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.804603        7.33467        3.30381                 NaN   8.44126       0.565393        46.0060        33.5443     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.21540        3.23819                 NaN            NaN   8.44619       0.563273        45.9884        33.5485     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.58219        9.88905                 NaN            NaN   8.48101       0.553681        45.9410        33.5531     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.27547        2.19007                 NaN            NaN   8.48142       0.554757        45.9478        33.5505     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.04181        8.46140                 NaN            NaN   8.49631       0.548981        45.8847        33.5668     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.64619        1.84055                 NaN            NaN   8.49246       0.550267        45.9088        33.5617     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.04288        9.44103                 NaN            NaN   8.50250       0.549104        45.9030        33.5615     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.38123        2.10771                 NaN            NaN   8.50102       0.548473        45.8969        33.5647     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.64494        8.84087                 NaN            NaN   8.50828       0.548166        45.8931        33.5647     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.18185        2.31237                 NaN            NaN   8.51083       0.546462        45.8798        33.5687     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.34515        4.15119                 NaN            NaN   8.50810       0.548521        45.8709        33.5761     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.304327E-005   9.40884        2.10779                 NaN   8.52308       0.542725        45.8394        33.5782     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.02314        7.48595                 NaN            NaN   8.51912       0.545702        45.8432        33.5829     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.22233        7.28345       0.990205E-006            NaN   8.51649       0.546137        45.8493        33.5823     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.330438        11.2531                 NaN            NaN   8.57683       0.527959        45.7112        33.6004     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.55407        4.94822                 NaN            NaN   8.51558       0.546980        45.8481        33.5871     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.98697        1.57025                 NaN            NaN   8.55931       0.533950        45.7539        33.5956     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.10464        7.43466       0.102237E-003            NaN   8.54650       0.538026        45.7800        33.5961     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.28380        4.31265                 NaN            NaN   8.58546       0.525916        45.6801        33.6120     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.08127        5.45130                 NaN            NaN   8.54207       0.539380        45.7863        33.5997     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.11432        5.40890                 NaN            NaN   8.53605       0.541776        45.7995        33.5995     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.03347        5.50242                 NaN            NaN   8.54967       0.538599        45.7721        33.6037     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.05927        8.55977                 NaN            NaN   8.61321       0.518647        45.6276        33.6215     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.00804        8.61729                 NaN            NaN   8.61946       0.517028        45.6136        33.6246     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.54778        6.00049                 NaN            NaN   8.55888       0.535310        45.7459        33.6117     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.49352        6.06815                 NaN            NaN   8.57351       0.531900        45.7170        33.6159     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.39095        6.17126                 NaN            NaN   8.57404       0.531777        45.7141        33.6178     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.30206        6.26114                 NaN            NaN   8.57492       0.531546        45.7104        33.6199     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.21778        6.34626                 NaN            NaN   8.57565       0.531359        45.7070        33.6219     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.72270        7.74831       0.189767E-003            NaN   8.51993       0.550052        45.8540        33.6049     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.72253        7.74794       0.185680E-003            NaN   8.51991       0.550034        45.8530        33.6064     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.81626        7.66812       0.209843E-003            NaN   8.53578       0.546299        45.8228        33.6105     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.81609        7.66775       0.192477E-003  0.589521E-005   8.53575       0.546280        45.8219        33.6121     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.81590        7.66736       0.193298E-003  0.328850E-004   8.53573       0.546262        45.8209        33.6136     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.90001        7.59765       0.194057E-003  0.551610E-005   8.55182       0.542392        45.7901        33.6178     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.80583        7.70842       0.193078E-003  0.524970E-005   8.56193       0.539630        45.7599        33.6240     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.86826        7.66289       0.662788E-003            NaN   8.57862       0.535353        45.7247        33.6295     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.46687        2.25793                 NaN            NaN   8.71448       0.490812        45.4019        33.6680     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.86797        7.66115       0.185832E-003  0.142416E-002   8.57859       0.535312        45.7228        33.6326     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.86810        7.66189       0.169897E-003            NaN   8.57855       0.535300        45.7219        33.6341     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.76815        3.79720       0.166625E-003            NaN   8.59763       0.528249        45.6642        33.6444     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.76778        3.79703       0.162335E-003            NaN   8.59761       0.528231        45.6633        33.6459     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.76868        3.80071       0.160570E-003            NaN   8.58806       0.531219        45.6622        33.6489     
