|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1033.44        2500.00                 NaN            NaN            NaN            NaN   4.49570                 NaN   17.3763                 NaN   10.8501        47.5576        1.10350        18.6168                 NaN
  1031.99        2500.00                 NaN            NaN            NaN            NaN  0.865730        3.62950        17.2922                 NaN   10.8626        47.6188        1.11770        18.6135                 NaN
  1030.53        2500.00                 NaN            NaN            NaN            NaN   4.50014                 NaN   17.4148                 NaN   10.8738        47.5175        1.09839        18.5954                 NaN
  1029.08        2500.00                 NaN            NaN            NaN            NaN   4.50289                 NaN   17.4112                 NaN   10.8788        47.5154        1.09912        18.5926                 NaN
  1027.63        2500.00                 NaN            NaN            NaN            NaN   4.50429                 NaN   17.4212                 NaN   10.8875        47.5032        1.09773        18.5860                 NaN
  1026.17        2500.00                 NaN            NaN            NaN            NaN  0.882215        3.62013        17.3327                 NaN   10.8996        47.5691        1.11274        18.5835                 NaN
  1024.72        2500.00                 NaN            NaN            NaN            NaN   4.50750                 NaN   17.4493                 NaN   10.9069        47.4720        1.09437        18.5698                 NaN
  1023.26        2500.00                 NaN            NaN            NaN            NaN   4.51054                 NaN   17.4603                 NaN   10.9156        47.4594        1.09316        18.5611                 NaN
  1021.81        2500.00                 NaN            NaN            NaN            NaN   4.51278                 NaN   17.4720                 NaN   10.9246        47.4458        1.09172        18.5531                 NaN
  1020.36        2500.00                 NaN            NaN            NaN            NaN   4.52125                 NaN   17.9029                 NaN   11.0293        47.0777        1.04080        18.4281                 NaN
  1018.90        2500.00                 NaN            NaN            NaN            NaN   4.52293                 NaN   17.9197                 NaN   11.0409        47.0585        1.03872        18.4192                 NaN
  1017.45        2500.00                 NaN            NaN            NaN            NaN   4.52456                 NaN   17.9370                 NaN   11.0527        47.0391        1.03666        18.4100                 NaN
  1015.99        2500.00                 NaN            NaN            NaN            NaN   4.52618                 NaN   17.9544                 NaN   11.0645        47.0195        1.03455        18.4009                 NaN
  1014.54        2500.00                 NaN            NaN            NaN            NaN   4.52784                 NaN   17.9721                 NaN   11.0763        46.9997        1.03242        18.3916                 NaN
  1013.09        2500.00                 NaN            NaN            NaN            NaN   4.52464                 NaN   17.5578                 NaN   10.9872        47.3478        1.08040        18.5021                 NaN
  1011.63        2500.00                 NaN            NaN            NaN            NaN   4.52670                 NaN   17.5731                 NaN   10.9978        47.3307        1.07848        18.4932                 NaN
  1010.18        2500.00                 NaN            NaN            NaN            NaN   4.52952                 NaN   17.5853                 NaN   11.0072        47.3169        1.07697        18.4841                 NaN
  1008.72        2500.00                 NaN            NaN            NaN            NaN   4.53064                 NaN   17.6029                 NaN   11.0191        47.2970        1.07464        18.4756                 NaN
  1007.27        2500.00                 NaN            NaN            NaN            NaN   4.53287                 NaN   17.6179                 NaN   11.0301        47.2797        1.07265        18.4667                 NaN
  1005.82        2500.00                 NaN            NaN            NaN            NaN   4.53491                 NaN   17.6333                 NaN   11.0404        47.2632        1.07071        18.4576                 NaN
  1004.36        2500.00                 NaN            NaN            NaN            NaN   4.53659                 NaN   17.6445                 NaN   11.0519        47.2488        1.06895        18.4493                 NaN
  1002.91        2500.00                 NaN            NaN            NaN            NaN   4.53885                 NaN   17.6581                 NaN   11.0600        47.2344        1.06739        18.4413                 NaN
  1001.45        2500.00                 NaN            NaN            NaN            NaN   4.54236                 NaN   18.1444                 NaN   11.1874        46.8100        1.01186        18.3039                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN   4.54396                 NaN   18.1652                 NaN   11.2003        46.7875        1.00940        18.2937                 NaN
