|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.21195        4.18158                 NaN   6.79813        43.7082        41.8841       0.216031     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.23639        4.15987                 NaN   6.80081        43.7012        41.8864       0.215300     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.26481        4.13413                 NaN   6.80343        43.6944        41.8887       0.214581     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.29154        4.11012                 NaN   6.80606        43.6874        41.8910       0.213859     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.46401        3.93971                 NaN   6.80658        43.6851        41.8916       0.212941     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.33517        4.07205                 NaN   6.81137        43.6734        41.8956       0.212393     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.36718        4.04273                 NaN   6.81391        43.6666        41.8979       0.211691     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.39401        4.01863                 NaN   6.81648        43.6597        41.9002       0.210980     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.41626        3.99899                 NaN   6.81906        43.6529        41.9026       0.210270     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.43976        3.97831                 NaN   6.82166        43.6458        41.9049       0.209547     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.42275        3.44307        1.38598        6.71702        43.9245        41.8660       0.240630     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.83799        1.60636                 NaN   6.84323        43.5974        41.9126       0.202372     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.78850        1.65979                 NaN   6.84661        43.5886        41.9151       0.201387     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.33386        4.09294       0.826690E-003   6.83369        43.6202        41.9125       0.205957     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.16832        5.26654                 NaN   6.83300        43.6104        41.9164       0.205382     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.20657        5.23136                 NaN   6.83600        43.6027        41.9187       0.204608     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24679        5.19427                 NaN   6.83877        43.5952        41.9211       0.203845     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.26039        5.18105                 NaN   6.83909        43.5926        41.9230       0.203831     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24695        5.19276                 NaN   6.83758        43.5942        41.9242       0.204360     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24436        5.19266                 NaN   6.83713        43.5957        41.9253       0.204824     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.41357        3.04666                 NaN   6.85719        43.5515        41.9319       0.199115     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.36219        3.10129                 NaN   6.86043        43.5438        41.9342       0.198121     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.28756        3.17908                 NaN   6.86376        43.5361        41.9364       0.197094     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.19395        3.27598                 NaN   6.86739        43.5282        41.9385       0.195958     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.19757        3.27549                 NaN   6.87014        43.5208        41.9408       0.195150     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.17902        3.29704                 NaN   6.87289        43.5136        41.9431       0.194343     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.08420        3.39551                 NaN   6.87683        43.5051        41.9453       0.193113     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.08479        4.41405                 NaN   6.89264        43.4702        41.9504       0.187884     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.60309        4.92124                 NaN   6.91402        43.4255        41.9554       0.180786     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72182        4.73270                 NaN   6.85477        43.5445        41.9462       0.200028     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN  0.465852                 NaN            NaN   3.68472        2.74707                 NaN   6.64188        44.1055        42.0859       0.269071     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.79664        4.66015                 NaN   6.85638        43.5351        41.9511       0.200554     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.07339        4.39722                 NaN   6.86744        43.5117        41.9541       0.196195     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.17123        4.36041                 NaN   6.91958        43.4015        41.9675       0.179792     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.14181        3.40260                 NaN   6.92789        43.3789        41.9718       0.177025     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.05977        4.40631       0.263777E-004   6.86263        43.5150        41.9583       0.197935     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN  0.465060                 NaN            NaN   3.71441        2.72138                 NaN   6.64860        44.0844        42.0972       0.268981     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.16784        3.34068                 NaN   6.90127        43.4324        41.9709       0.186898     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.13682        4.33499                 NaN   6.87828        43.4923        41.9637       0.193919     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.98178        3.57532                 NaN   6.93981        43.3456        41.9835       0.173933     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.71571        3.80853                 NaN   6.91713        43.3996        41.9778       0.181269     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.76091        3.75742                 NaN   6.90326        43.4063        41.9837       0.188449     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.61753        3.94298                 NaN   6.94404        43.3339        41.9888       0.172731     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.96335        3.62154                 NaN   6.97168        43.2810        41.9977       0.164810     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.30715        4.25722                 NaN   6.94671        43.3245        41.9927       0.171750     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.35959        4.21297                 NaN   6.95237        43.3085        41.9964       0.170140     
