|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.31482        5.70214                 NaN   7.07932        41.8892        40.6282       0.386397     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.34697        5.67327                 NaN   7.08218        41.8837        40.6288       0.385105     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.38446        5.63900                 NaN   7.08499        41.8783        40.6294       0.383836     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.41965        5.60706                 NaN   7.08780        41.8729        40.6300       0.382561     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.65238        5.37741                 NaN   7.08842        41.8719        40.6290       0.380936     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.47675        5.55660                 NaN   7.09349        41.8619        40.6313       0.379972     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.51901        5.51754                 NaN   7.09622        41.8566        40.6319       0.378732     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.55429        5.48551                 NaN   7.09897        41.8512        40.6326       0.377477     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.58339        5.45964                 NaN   7.10172        41.8458        40.6332       0.376221     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.61415        5.43220                 NaN   7.10451        41.8403        40.6339       0.374945     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.23524        4.76523        1.85961        6.99645        42.1134        40.5994       0.430632     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.87697        2.20055                 NaN   7.12703        41.7958        40.6375       0.362132     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.80843        2.27371                 NaN   7.13061        41.7885        40.6384       0.360384     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.46748        5.58971       0.111445E-002   7.11737        41.8207        40.6350       0.368584     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.98392        7.08279                 NaN   7.11667        41.8122        40.6368       0.367568     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.03655        7.03371                 NaN   7.11986        41.8062        40.6375       0.366199     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.09189        6.98204                 NaN   7.12283        41.8002        40.6382       0.364850     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.11049        6.96405                 NaN   7.12323        41.7989        40.6385       0.364840     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.09175        6.98079                 NaN   7.12177        41.8018        40.6381       0.365803     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.08971        6.97999                 NaN   7.12138        41.8046        40.6377       0.366650     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.93059        4.16575                 NaN   7.14227        41.7629        40.6421       0.356442     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.85981        4.24040                 NaN   7.14572        41.7567        40.6427       0.354678     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.75748        4.34650                 NaN   7.14928        41.7506        40.6432       0.352855     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.62952        4.47839                 NaN   7.15314        41.7443        40.6438       0.350837     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.63315        4.47843                 NaN   7.15608        41.7385        40.6445       0.349404     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.60666        4.50845                 NaN   7.15902        41.7328        40.6451       0.347975     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.47731        4.64214                 NaN   7.16321        41.7259        40.6457       0.345787     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.21646        5.92518                 NaN   7.17971        41.6934        40.6488       0.336436     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49037        6.68049                 NaN   7.20201        41.6516        40.6518       0.323738     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.74856        6.34260                 NaN   7.14054        41.7678        40.6423       0.358219     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN  0.760610                 NaN            NaN   4.92794        3.78438                 NaN   6.92222        42.3268        40.7960       0.482120     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.85232        6.24092                 NaN   7.14236        41.7612        40.6440       0.359191     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.22429        5.88425                 NaN   7.15402        41.7404        40.6456       0.351403     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.32970        5.84974                 NaN   7.20818        41.6346        40.6557       0.322027     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.54882        4.64516                 NaN   7.21688        41.6140        40.6580       0.317082     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.20596        5.89811       0.359133E-004   7.14923        41.7472        40.6449       0.354565     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN  0.759494                 NaN            NaN   4.96934        3.74853                 NaN   6.92963        42.3136        40.7973       0.482078     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.69690        4.45511                 NaN   7.18955        41.6700        40.6536       0.334818     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.31395        5.79743                 NaN   7.16583        41.7295        40.6459       0.347418     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.32306        4.88539                 NaN   7.22970        41.5884        40.6618       0.311612     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.95904        5.21209                 NaN   7.20631        41.6422        40.6555       0.324775     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.15277        5.00826                 NaN   7.19191        41.6498        40.6596       0.337653     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.94357        5.26892                 NaN   7.23438        41.5811        40.6625       0.309499     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.41333        4.83066                 NaN   7.26299        41.5297        40.6680       0.295307     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.52566        5.69162                 NaN   7.23731        41.5745        40.6631       0.307767     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.59700        5.62930                 NaN   7.24327        41.5604        40.6652       0.304894     
