|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.25/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1086.54        500.000                 NaN   54.6063        1.33930        26.8384        7.98111        5.43286        3.16171       0.640350     
  1083.33        500.000                 NaN   54.6063        1.33930        26.8384        7.98111        5.43286        3.16171       0.640350     
  1080.13        500.000                 NaN   54.6063        1.33930        26.8384        7.98111        5.43286        3.16171       0.640350     
  1076.92        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1073.72        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1070.51        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1067.31        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1064.10        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1060.90        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1057.69        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1054.49        500.000                 NaN   54.6136        1.38432        26.8824        5.28311        7.97772        3.21568       0.643201     
  1051.28        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1048.08        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1044.87        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1041.67        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1038.46        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1035.26        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1032.05        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1028.85        500.000                 NaN   54.6135        1.43172        26.9366        7.97343        5.13469        3.26461       0.645505     
  1025.64        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1022.44        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1019.23        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1016.03        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1012.82        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1009.62        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1006.41        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1003.21        500.000                 NaN   54.6075        1.48160        26.9978        4.98757        7.97059        3.30836       0.646629     
  1000.00        500.000                 NaN   54.5899        1.53486        27.0720        4.84081        7.97008        3.34573       0.646639     
