|6.6.6
Archiving\03_Data\frac/QFM_m1.5/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1032.58        2500.00                 NaN            NaN            NaN            NaN   6.37335                 NaN  0.225194E-002   6.75302                 NaN   8.43090        44.6143        1.57020        32.2560     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   5.44922                 NaN   8.51065                 NaN            NaN   8.60799        43.9138        1.44048        32.0779     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   5.54111                 NaN   8.38877                 NaN            NaN   8.60741        43.9150        1.44205        32.1057     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   5.50285                 NaN   8.43096       0.104108E-004            NaN   8.60430        43.9228        1.44492        32.0942     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   5.55854                 NaN   8.37205       0.107353E-004            NaN   8.61103        43.9034        1.44146        32.1135     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   5.57692                 NaN   8.34703       0.104371E-004            NaN   8.61157        43.9019        1.44248        32.1201     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   5.59489                 NaN   8.32271       0.101424E-004            NaN   8.61220        43.9002        1.44342        32.1266     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   5.61268                 NaN   8.29883                 NaN            NaN   8.61266        43.8982        1.44442        32.1332     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   5.62919                 NaN   8.27682                 NaN            NaN   8.61340        43.8962        1.44521        32.1392     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   5.64532                 NaN   8.25546                 NaN            NaN   8.61420        43.8939        1.44597        32.1451     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   5.66108                 NaN   8.23473                 NaN            NaN   8.61507        43.8914        1.44670        32.1510     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   5.67648                 NaN   8.21459                 NaN            NaN   8.61601        43.8887        1.44739        32.1568     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   5.70906                 NaN   8.16386                 NaN            NaN   8.61413        43.8953        1.45065        32.1670     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   5.72216                 NaN   8.14762                 NaN            NaN   8.61543        43.8915        1.45107        32.1722     
