|6.6.6
Archiving\03_Data\frac/QFM_m1.5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.32062        14.4475                 NaN            NaN   9.17602        42.8302       0.983371        30.2423     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2478        3.45696                 NaN            NaN   9.11258        42.9438        1.00302        30.2358     
  1072.68        2500.00                 NaN            NaN            NaN   4.29767                 NaN            NaN   2.44609        7.79500                 NaN            NaN   8.73142        43.9938        1.34517        31.3908     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.72375        11.9160                 NaN            NaN   9.06596        43.0106        1.04013        30.2436     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3725        2.41300                 NaN            NaN   9.20372        42.7881       0.975657        30.2470     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.02773        13.7080                 NaN            NaN   9.17748        42.8496       0.994213        30.2429     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.03429        13.7053                 NaN            NaN   9.18435        42.8397       0.992415        30.2440     
  1060.15        2500.00                 NaN            NaN            NaN   4.62590                 NaN            NaN   2.18644        7.57751                 NaN            NaN   8.73196        44.0271        1.36611        31.4850     
  1057.64        2500.00                 NaN            NaN            NaN   5.46023                 NaN            NaN   8.51839       0.100708E-004            NaN            NaN   8.63434        44.2487        1.42900        31.7094     
  1055.14        2500.00                 NaN            NaN            NaN   3.75283                 NaN            NaN   7.09761        3.98829                 NaN            NaN   8.78746        43.8070        1.30549        31.2614     
  1052.63        2500.00                 NaN            NaN            NaN   5.50890                 NaN            NaN   8.46075       0.105028E-004            NaN            NaN   8.64951        44.2227        1.42734        31.7308     
  1050.13        2500.00                 NaN            NaN            NaN   6.48673                 NaN            NaN   5.51629        1.16838                 NaN            NaN   8.48125        44.8556        1.55456        31.9372     
  1047.62        2500.00                 NaN            NaN            NaN   3.71281                 NaN            NaN   6.90218        4.25756                 NaN            NaN   8.79624        43.7775        1.29998        31.2537     
  1045.11        2500.00                 NaN            NaN            NaN   2.92513                 NaN            NaN   6.25927        6.07373                 NaN            NaN   8.86280        43.5906        1.24444        31.0440     
  1042.61        2500.00                 NaN            NaN            NaN   2.61341                 NaN            NaN   6.22987        6.53352                 NaN            NaN   8.90574        43.5426        1.22062        30.9542     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.36770        12.3182                 NaN            NaN   9.15695        42.8837        1.01785        30.2557     
  1037.59        2500.00                 NaN            NaN            NaN   2.55734                 NaN            NaN   6.10520        6.75829                 NaN            NaN   8.92389        43.5016        1.21059        30.9431     
  1035.09        2500.00                 NaN            NaN            NaN   6.23657                 NaN            NaN   3.62807        3.54093                 NaN            NaN   8.53110        44.6487        1.52002        31.8946     
  1032.58        2500.00                 NaN            NaN            NaN   6.22342                 NaN            NaN   3.64826        3.54646                 NaN            NaN   8.53621        44.6381        1.51634        31.8912     
  1030.08        2500.00                 NaN            NaN            NaN   5.69371                 NaN            NaN   8.19996       0.288540E-005            NaN            NaN   8.65303        44.2243        1.43735        31.7917     
  1027.57        2500.00                 NaN            NaN            NaN   6.26052                 NaN            NaN   3.50637        3.63951                 NaN            NaN   8.53810        44.6310        1.51873        31.9057     
  1025.06        2500.00                 NaN            NaN            NaN   5.73838                 NaN            NaN   8.12986       0.292442E-005            NaN            NaN   8.65020        44.2332        1.44247        31.8059     
  1022.56        2500.00                 NaN            NaN            NaN   6.23066                 NaN            NaN   3.58733        3.60364                 NaN            NaN   8.55576        44.6099        1.51257        31.9002     
  1020.05        2500.00                 NaN            NaN            NaN   6.23104                 NaN            NaN   3.48628        3.70941                 NaN            NaN   8.55655        44.6028        1.51221        31.9017     
  1017.54        2500.00                 NaN            NaN            NaN   6.20378                 NaN            NaN   3.36777        3.89249                 NaN            NaN   8.56978        44.5598        1.50568        31.9007     
  1015.04        2500.00                 NaN            NaN            NaN   6.30891                 NaN            NaN   3.41818        3.67624                 NaN            NaN   8.54796        44.6075        1.51634        31.9248     
  1012.53        2500.00                 NaN            NaN            NaN   6.31705                 NaN            NaN   3.38318        3.70362                 NaN            NaN   8.54989        44.6012        1.51620        31.9289     
  1010.03        2500.00                 NaN            NaN            NaN   6.32410                 NaN            NaN   3.37530        3.70381                 NaN            NaN   8.55181        44.5968        1.51609        31.9321     
  1007.52        2500.00                 NaN            NaN            NaN   6.33180                 NaN            NaN   3.35998        3.71046                 NaN            NaN   8.55321        44.5929        1.51616        31.9355     
  1005.01        2500.00                 NaN            NaN            NaN   6.24526                 NaN            NaN   3.14669        4.06265                 NaN            NaN   8.57535        44.5459        1.50664        31.9175     
  1002.51        2500.00                 NaN            NaN            NaN   6.34232                 NaN            NaN   3.24899        3.81424                 NaN            NaN   8.55601        44.5814        1.51534        31.9417     
  1000.00        2500.00                 NaN            NaN            NaN   6.35441                 NaN            NaN   3.25637        3.79021                 NaN            NaN   8.55728        44.5786        1.51630        31.9468     
