|6.6.6
Archiving\03_Data\frac/QFM_m3.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.95116        11.5376                 NaN            NaN   8.64660        43.1590       0.990601        31.7150                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92590        5.45653                 NaN            NaN   8.57138        43.3167        1.02819        31.7014                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9368       0.183707E-001   4.52393                 NaN   8.53119        43.2482        1.02546        31.7160                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.89120        11.6165                 NaN            NaN   8.66485        43.1261       0.983099        31.7182                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.97224        5.45761                 NaN            NaN   8.58712        43.2750        1.01007        31.6980                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2640        4.17126                 NaN            NaN   8.53829        43.2747        1.03455        31.7172                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.97293        5.43437                 NaN            NaN   8.59939        43.2692        1.01826        31.7059                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3584        4.11572                 NaN            NaN   8.55661        43.2290        1.01989        31.7205                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.99845        5.41867                 NaN            NaN   8.61084        43.2499        1.01443        31.7077                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6347        4.85065       0.118978E-004            NaN   8.56363        43.2042        1.02053        31.7263                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0218        5.40602       0.111632E-004            NaN   8.62358        43.2286        1.01030        31.7097                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6964        4.79658                 NaN            NaN   8.58396        43.1847        1.01160        31.7267                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0532        5.38295       0.860700E-005            NaN   8.63418        43.2121        1.00646        31.7111                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.213459        12.8535                 NaN            NaN   8.39910        43.8040        1.07605        31.6098        2.04406     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6522        4.85860       0.112981E-004            NaN   8.59442        43.1572        1.00634        31.7312                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.24002        12.1454       0.788651E-005            NaN   8.55023        43.3235        1.03130        31.7096                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.46284        12.1152                 NaN            NaN   8.74334        42.9965       0.953680        31.7285                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.58791        11.9954                 NaN            NaN   8.74904        42.9868       0.951570        31.7293                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.24322        12.3517                 NaN            NaN   8.75820        42.9680       0.947245        31.7317                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6748        4.87451       0.441629E-004            NaN   8.62610        43.0953       0.991427        31.7378                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2526        5.23795       0.441626E-004            NaN   8.69064        43.1132       0.984742        31.7208                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7116        4.85387       0.432986E-004            NaN   8.63020        43.0756       0.987183        31.7415                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2518        5.31516                 NaN            NaN   8.60791        43.0952       0.994493        31.7355                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.213461        12.7520                 NaN            NaN   8.43206        43.7713        1.05830        31.6087        2.16414     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.34453        8.25312       0.146426E-004            NaN   8.76112        42.9586       0.947118        31.7355                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2192        4.35123       0.242926E-004            NaN   8.64606        43.0551       0.985388        31.7431                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.82420        5.69471       0.206961E-005            NaN   8.68358        43.1028       0.978980        31.7157                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.02761        13.6504                 NaN            NaN   8.84872        42.8171       0.909975        31.7462                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.59110        13.0972                 NaN            NaN   8.83798        42.8158       0.909857        31.7480                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.96359        5.57835                 NaN            NaN   8.70766        43.0455       0.976433        31.7285                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.213460        12.5911                 NaN            NaN   8.59992        43.7265        1.04263        31.5821        2.24431     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.213453        12.2609        2.99508       0.931318E-004   8.61926        43.1959       0.993460        31.7218                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.00298        11.3101                 NaN            NaN   8.65752        43.3266        1.01578        31.6870                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.01915        11.2970                 NaN            NaN   8.66195        43.3202        1.01418        31.6875                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5699        4.96933       0.172971E-005            NaN   8.74680        43.0172       0.964769        31.7320                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5682        4.97489       0.169900E-005            NaN   8.75316        43.0079       0.962690        31.7331                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.06820        11.2572                 NaN            NaN   8.67516        43.3011        1.00936        31.6889                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5813        4.97036       0.177297E-005            NaN   8.76047        42.9936       0.959698        31.7345                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.10108        11.2306                 NaN            NaN   8.68390        43.2884        1.00612        31.6899                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.11784        11.2169                 NaN            NaN   8.68822        43.2821        1.00451        31.6904                 NaN
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.13446        11.2034                 NaN            NaN   8.69255        43.2758        1.00288        31.6909                 NaN
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.33540        10.7596        1.59262                 NaN   8.93634        42.7298       0.891290        31.7549                 NaN
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1174        5.52276       0.129817E-005            NaN   8.79689        42.8979       0.927638        31.7375                 NaN
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2371        2.58316                 NaN            NaN   8.95102        42.5990       0.857787        31.7719                 NaN
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.943604E-005   12.2374        3.57652                 NaN   8.94546        42.6070       0.861412        31.7722                 NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.21790        11.1357                 NaN            NaN   8.71396        43.2443       0.994711        31.6934                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3829        4.28432                 NaN            NaN   8.89470        42.7712       0.912654        31.7542                 NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3187        4.36268       0.120214E-005            NaN   8.90520        42.7517       0.905866        31.7558                 NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6039        5.04551       0.696255E-005            NaN   8.81758        42.8353       0.934739        31.7629                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5670        5.09347                 NaN            NaN   8.81579        42.8219       0.936109        31.7658                 NaN
