|6.6.6
Archiving\03_Data\fracLP/QFM_m5/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.70353        2.53687                 NaN   6.97552       0.742417        41.6192        40.4225     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.17015        3.07768                 NaN   6.98022       0.739933        41.6081        40.4239     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.20981        1.02170       0.327171E-004   6.97044       0.745409        41.6312        40.4214     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN  0.282323                 NaN   9.79572                 NaN            NaN   6.92334       0.773313        41.7321        40.4932     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.99766        1.24177       0.283140E-004   6.97591       0.742675        41.6189        40.4230     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.89867        1.34480       0.263397E-004   6.97872       0.741274        41.6126        40.4239     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.80399        1.44356       0.245231E-004   6.98157       0.739855        41.6063        40.4247     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.71365        1.53804       0.228385E-004   6.98446       0.738414        41.5999        40.4256     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62747        1.62841                 NaN   6.98740       0.736955        41.5933        40.4264     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.54516        1.71495                 NaN   6.99036       0.735478        41.5868        40.4273     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.97545        1.30004                 NaN   6.99951       0.730361        41.5648        40.4299     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.39168        1.87699                 NaN   6.99640       0.732476        41.5734        40.4290     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.32032        1.95271                 NaN   6.99946       0.730951        41.5666        40.4299     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.25227        2.02513                 NaN   7.00256       0.729413        41.5598        40.4308     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.18742        2.09441                 NaN   7.00568       0.727859        41.5529        40.4317     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.12567        2.16062                 NaN   7.00883       0.726293        41.5459        40.4326     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.06684        2.22395                 NaN   7.01200       0.724715        41.5389        40.4336     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.01084        2.28448                 NaN   7.01520       0.723125        41.5319        40.4345     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.95584        2.34400                 NaN   7.01839       0.721539        41.5248        40.4354     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.90417        2.40024                 NaN   7.02162       0.719934        41.5177        40.4363     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.93811        2.37255                 NaN   7.02554       0.717899        41.5083        40.4376     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.32691        1.98544                 NaN   7.02489       0.718341        41.5065        40.4380     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.76028        2.55910                 NaN   7.03175       0.714761        41.4948        40.4394     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.71563        2.60823                 NaN   7.03524       0.713017        41.4876        40.4403     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.68120        2.64723                 NaN   7.03836       0.711579        41.4804        40.4412     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63042        2.70389                 NaN   7.04211       0.710161        41.4708        40.4426     
