|6.6.6
Archiving\03_Data\frac/QFM_m2.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.60470        3.97215       0.382858E-003            NaN   9.10565       0.491488        44.8161        32.0096     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.87358        10.5777       0.610724E-003            NaN   9.06467       0.508401        44.9923        31.9827     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.88209        10.5734       0.609727E-003            NaN   9.07149       0.507111        44.9801        31.9852     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.89076        10.5688       0.609362E-003            NaN   9.07829       0.505819        44.9680        31.9877     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.44323        4.14327       0.144429E-003            NaN   9.12486       0.489975        44.7798        32.0187     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.52997        4.04554       0.199092E-001  0.200338E-003   9.13559       0.486462        44.7604        32.0220     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.41032        4.19010       0.387637E-005  0.209707E-005   9.14800       0.485444        44.7393        32.0268     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.93393        10.5428                 NaN            NaN   9.10434       0.500767        44.9206        31.9976     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.94301        10.5378                 NaN            NaN   9.11182       0.499361        44.9080        32.0000     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.95817        10.5264                 NaN            NaN   9.11768       0.498187        44.8972        32.0024     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.58775        4.04040                 NaN            NaN   9.17239       0.478089        44.6841        32.0372     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.677049        9.81448        3.11157                 NaN   9.16885       0.480673        44.7142        32.0331     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.18778        9.96182        2.43429                 NaN   9.16690       0.482643        44.7363        32.0303     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.53797       0.341354E-002   4.09623                 NaN   9.19022       0.475063        44.6530        32.0441     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.234588E-001   9.54390        4.07450                 NaN   9.19641       0.473869        44.6411        32.0467     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59532       0.104124E-002   4.06066                 NaN   9.20720       0.470748        44.6128        32.0523     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59130       0.427720E-002   4.06746                 NaN   9.21362       0.469312        44.5987        32.0553     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.58540       0.534205E-003   4.08230                 NaN   9.22021       0.467982        44.5853        32.0583     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.35562        10.2381       0.964151                 NaN   9.18610       0.482207        44.7400        32.0339     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.09634        10.4290       0.301376E-005            NaN   9.18002       0.485859        44.7808        32.0280     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.10872        10.4213       0.155249E-004            NaN   9.18590       0.484552        44.7687        32.0308     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12706        10.4064       0.192861E-003            NaN   9.19208       0.483395        44.7578        32.0331     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.14494        10.3932       0.236878E-005            NaN   9.19830       0.482170        44.7450        32.0364     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.11336        10.3713       0.592949E-001            NaN   9.20504       0.480666        44.7315        32.0388     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.07914        10.3307       0.142281                 NaN   9.21274       0.478889        44.7137        32.0425     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.41892        4.29262                 NaN            NaN   9.26813       0.457728        44.4813        32.0813     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.53799        4.18242                 NaN            NaN   9.27780       0.455513        44.4601        32.0862     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.53716        4.19292                 NaN            NaN   9.28601       0.453143        44.4410        32.0897     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.45931        4.27200                 NaN            NaN   9.28642       0.454793        44.4340        32.0935     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.42162        4.31494                 NaN            NaN   9.29600       0.452423        44.4179        32.0971     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2158        3.66852                 NaN            NaN   9.39172       0.416723        44.1881        32.1191     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.33027        5.47966                 NaN            NaN   9.33363       0.435575        44.3152        32.1057     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.44433        5.36714                 NaN            NaN   9.33736       0.435335        44.3072        32.1087     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.29511        8.51958                 NaN            NaN   9.34206       0.434676        44.2968        32.1118     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.58022        5.23839                 NaN            NaN   9.34714       0.433861        44.2854        32.1150     
