|6.6.6
Archiving\03_Data\fracLP/QFM_m5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24764        4.38359       0.729888        6.76374        43.7825        41.8590       0.233659     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.88770        5.51996       0.131783E-004   6.80760        43.6945        41.8694       0.220889     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21226        4.69034        1.47140        6.77857        43.7532        41.8645       0.229697     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.32847        4.72682        1.32026        6.78017        43.7485        41.8665       0.229253     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.46591        4.77528        1.13552        6.78143        43.7445        41.8685       0.228903     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.58944        4.81174       0.976985        6.78289        43.7400        41.8705       0.228492     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.72028        4.85040       0.808811        6.78423        43.7357        41.8724       0.228119     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.85797        4.89096       0.631771        6.78544        43.7317        41.8744       0.227779     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.71104        4.71884                 NaN   6.82638        43.6422        41.8862       0.215376     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.78052        4.65255                 NaN   6.82937        43.6345        41.8886       0.214525     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.84886        4.58737                 NaN   6.83235        43.6268        41.8909       0.213676     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.60520       0.841141                 NaN   6.84010        43.6070        41.8950       0.211595     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.63920       0.811176                 NaN   6.84418        43.5978        41.8973       0.210339     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.68317       0.771368                 NaN   6.84839        43.5884        41.8996       0.209043     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.74238       0.716500                 NaN   6.85278        43.5786        41.9020       0.207691     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.82466       0.638810                 NaN   6.85743        43.5684        41.9044       0.206262     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.96065       0.506985                 NaN   6.86184        43.5588        41.9067       0.204944     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.645942        6.82915                 NaN   6.86922        43.5429        41.9099       0.202872     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.99405        5.47930                 NaN   6.86787        43.5436        41.9116       0.203504     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.40222        1.64862        3.39357        6.84075        43.5951        41.9080       0.211695     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22978        6.24796                 NaN   6.86901        43.5345        41.9160       0.202800     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23126        6.25486                 NaN   6.87502        43.5181        41.9198       0.201004     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.36211        4.06051       0.527375E-004   6.82540        43.6253        41.9094       0.217151     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.35562        4.07083       0.477164E-004   6.82860        43.6167        41.9120       0.216230     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.36334        4.06904                 NaN   6.83509        43.6044        41.9141       0.214011     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.36863        4.06691                 NaN   6.83791        43.5968        41.9165       0.213216     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.37386        4.06485                 NaN   6.84079        43.5892        41.9189       0.212398     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.37705        4.06493                 NaN   6.84352        43.5817        41.9212       0.211600     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38292        4.06216                 NaN   6.84644        43.5741        41.9236       0.210823     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38838        4.05998                 NaN   6.84934        43.5663        41.9260       0.210012     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.39589        4.05583                 NaN   6.85227        43.5585        41.9283       0.209118     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.39708        4.05783                 NaN   6.85502        43.5509        41.9308       0.208377     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.40901        4.04947                 NaN   6.85902        43.5417        41.9332       0.207546     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.41187        4.04966                 NaN   6.86179        43.5342        41.9356       0.206896     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.41450        4.05046                 NaN   6.86389        43.5273        41.9379       0.205876     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.42001        4.04826                 NaN   6.86666        43.5197        41.9403       0.205048     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.43064        4.04165                 NaN   6.86972        43.5109        41.9430       0.204135     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.43228        4.04335                 NaN   6.87288        43.5029        41.9453       0.203292     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.44130        4.03728                 NaN   6.87555        43.4957        41.9476       0.202557     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.44795        4.03440                 NaN   6.87990        43.4861        41.9500       0.201621     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.45626        4.02982       0.379121E-004   6.88286        43.4778        41.9525       0.200691     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.45886        4.03052       0.395212E-004   6.88594        43.4699        41.9551       0.199628     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.46941        4.02382       0.413910E-004   6.88830        43.4622        41.9574       0.198792     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.51929        3.97161                 NaN   6.88926        43.4630        41.9581       0.198725     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.48174        4.01987       0.461795E-004   6.89500        43.4444        41.9622       0.196813     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49331        4.00234                 NaN   6.89234        43.4509        41.9629       0.198237     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.50423        3.99745                 NaN   6.89435        43.4412        41.9662       0.196565     
