|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2705        4.57142                 NaN   8.70623       0.983016        42.8246        31.6443                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2212        4.62669                 NaN   8.71285       0.980314        42.8132        31.6457                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0618        4.80042                 NaN   8.72225       0.976926        42.7895        31.6490                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9819        4.88395                 NaN   8.72639       0.975616        42.7822        31.6499                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1080        4.76120                 NaN   8.72980       0.973482        42.7774        31.6501                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.50875        11.3627                 NaN   8.73300       0.970634        42.7745        31.6504                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4063        4.48469                 NaN   8.73892       0.967418        42.7474        31.6553                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7904        5.02450                 NaN   8.81123       0.962780        42.7783        31.6327                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN   5.07787                 NaN  0.286845E-001   7.87359                 NaN   8.07956        1.41545        44.6360        32.8889                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.486921E-005   3.24206        12.5615        8.69097       0.987485        42.8809        31.6371                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7853        5.05720                 NaN   8.83021       0.952678        42.7364        31.6381                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6985        5.14366                 NaN   8.83345       0.954032        42.7316        31.6387                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8039        5.05309                 NaN   8.83836       0.949188        42.7135        31.6419                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7852        5.07788                 NaN   8.84633       0.946326        42.7008        31.6434                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.486936E-005   3.49644        12.2416        8.80976       0.970585        42.8655        31.6161                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.486927E-005   3.32026        12.4022        8.85661       0.973960        42.8343        31.6127                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7909        5.08297                 NaN   8.87708       0.935968        42.6699        31.6432                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8550        5.02313                 NaN   8.86989       0.939223        42.6674        31.6453                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7791        5.10627                 NaN   8.87304       0.937769        42.6567        31.6471                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8801        5.02284       0.111025E-004   8.89898       0.926550        42.6229        31.6486                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.68391        8.31453                 NaN   8.96152       0.892758        42.4848        31.6625                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7236        5.17829                 NaN   8.88937       0.930350        42.6288        31.6496                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.90121        13.1461       0.272684E-004   8.99775       0.874696        42.4085        31.6717                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.91340        13.1420       0.249820E-004   9.00461       0.871517        42.3953        31.6732                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8455        5.07801       0.872633E-005   8.91107       0.921106        42.5908        31.6535                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7733        5.15844                 NaN   8.91702       0.918030        42.5782        31.6551                 NaN
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.95646        10.9692                 NaN   8.91901       0.919332        42.5819        31.6541                 NaN
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.119708E-004   3.44519        12.3417        8.91352       0.948170        42.7240        31.6274                 NaN
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.119709E-004   3.54262        12.2730        8.93333       0.931400        42.6921        31.6276                 NaN
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1015        4.91826                 NaN   8.99702       0.891561        42.4228        31.6689                 NaN
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6084        5.37026       0.207163E-004   8.94936       0.903319        42.5051        31.6635                 NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5188        5.48283       0.151547E-005   8.96582       0.891316        42.4789        31.6623                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1121        4.88164                 NaN   8.97611       0.893801        42.4697        31.6667                 NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8267        5.16335       0.351548E-004   8.96718       0.897295        42.4786        31.6669                 NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.486928E-005   3.62230        12.2294        8.95583       0.920009        42.6403        31.6322                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.20453        10.7843                 NaN   8.96849       0.897640        42.4784        31.6666                 NaN
