|6.6.6
Archiving\03_Data\frac/QFM_m3.75/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6365                 NaN            NaN            NaN   8.70217        45.6683       0.544966        33.4481     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0198        1.62121                 NaN            NaN   8.69959        45.6637       0.544262        33.4514     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6586                 NaN            NaN            NaN   8.71941        45.6259       0.539815        33.4562     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6538                 NaN            NaN            NaN   8.72751        45.6222       0.540598        33.4559     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0778       0.586149                 NaN            NaN   8.72510        45.6122       0.537889        33.4609     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.550716        9.45675        1.64905                 NaN   8.71913        45.6243       0.539605        33.4605     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6750                 NaN            NaN            NaN   8.74901        45.5764       0.534797        33.4648     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4767        1.19776                 NaN            NaN   8.73596        45.5867       0.535306        33.4675     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2693        1.41016                 NaN            NaN   8.74124        45.5753       0.533741        33.4704     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.109885        10.2037        1.37049                 NaN   8.74711        45.5638       0.532309        33.4728     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.168969        10.1494        1.37309                 NaN   8.75264        45.5491       0.530631        33.4762     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84322        1.85099                 NaN            NaN   8.75594        45.5414       0.529914        33.4785     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.109519        9.83360        1.75981                 NaN   8.76376        45.5239       0.527622        33.4817     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59630        2.10757                 NaN            NaN   8.76575        45.5191       0.527398        33.4839     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.124582        9.49999        2.08603                 NaN   8.77200        45.5054       0.525463        33.4865     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.270134        9.50021        1.94264                 NaN   8.77552        45.4975       0.524926        33.4891     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.269827        9.39798        2.05031                 NaN   8.78096        45.4854       0.523605        33.4919     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.21480        2.50966                 NaN            NaN   8.78538        45.4728       0.522297        33.4951     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.152874        9.21529        2.36143                 NaN   8.79029        45.4606       0.521145        33.4983     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.160940        9.11603        2.45693                 NaN   8.79507        45.4506       0.519852        33.5005     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.11031        2.64114                 NaN            NaN   8.80927        45.4184       0.515551        33.5054     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.04561        2.71078                 NaN            NaN   8.81393        45.4072       0.514359        33.5082     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.99085        2.77062                 NaN            NaN   8.81866        45.3958       0.513133        33.5110     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.94866        2.81791                 NaN            NaN   8.82345        45.3843       0.511891        33.5138     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.24201        9.43896       0.613632E-001            NaN   8.81219        45.4185       0.516252        33.5107     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.88001        2.89693                 NaN            NaN   8.83305        45.3611       0.509377        33.5195     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.61123        3.17061                 NaN            NaN   8.83678        45.3505       0.508294        33.5225     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.55122        3.23564                 NaN            NaN   8.84128        45.3394       0.507117        33.5254     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.52995        3.26225                 NaN            NaN   8.84617        45.3275       0.505853        33.5282     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.50904        3.28856                 NaN            NaN   8.85110        45.3156       0.504574        33.5311     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.49021        3.31290                 NaN            NaN   8.85605        45.3035       0.503280        33.5341     
