|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/TIS/TIS_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.19474                 NaN   8.65388                 NaN            NaN   7.10752       0.666329        41.2021        40.1754     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   2.22330                 NaN   8.61434                 NaN            NaN   7.10574       0.667479        41.2056        40.1835     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   2.25260                 NaN   8.57370                 NaN            NaN   7.10405       0.668551        41.2093        40.1918     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   2.35163                 NaN   8.44277                 NaN            NaN   7.10224       0.669657        41.2131        40.2206     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN   2.37303                 NaN   8.41395                 NaN            NaN   7.10156       0.670204        41.2144        40.2268     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   2.39911                 NaN   8.37768                 NaN            NaN   7.09985       0.671350        41.2177        40.2343     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN   2.42229                 NaN   8.34584                 NaN            NaN   7.09855       0.672258        41.2201        40.2410     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN   2.44545                 NaN   8.31280                 NaN            NaN   7.09723       0.673880        41.2229        40.2477     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN   3.53122                 NaN   6.46664       0.351425E-005            NaN   6.85710       0.818461        41.8326        40.4940     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN   2.44683                 NaN   8.32090                 NaN            NaN   7.10338       0.670600        41.2083        40.2499     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN   2.50943                 NaN   8.22563                 NaN            NaN   7.09473       0.676014        41.2279        40.2663     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.49050                 NaN   8.26098       0.278307E-003            NaN   7.10127       0.672273        41.2120        40.2627     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN   3.60205                 NaN   6.37929       0.285844E-005            NaN   6.86687       0.808982        41.8336        40.5092     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN   3.60124                 NaN   6.38707       0.494856E-003            NaN   6.86427       0.804432        41.8375        40.5050     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   3.59212                 NaN   6.34884       0.256058E-005            NaN   6.85652       0.820739        41.8794        40.5024     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   3.59756                 NaN   6.34171       0.286516E-005            NaN   6.85646       0.820910        41.8792        40.5041     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN   3.58013                 NaN   6.43768       0.390392E-005            NaN   6.88028       0.796062        41.8021        40.5038     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   2.55571                 NaN   8.19147                 NaN            NaN   7.10832       0.670256        41.1883        40.2860     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   3.61114                 NaN   6.32561       0.119773E-002            NaN   6.85787       0.820388        41.8749        40.5089     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   2.67324                 NaN   8.00858                 NaN            NaN   7.08998       0.680296        41.2321        40.3158     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   3.57242                 NaN   6.42800       0.113795E-004            NaN   6.87593       0.792969        41.8406        40.4901     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   2.13557                 NaN   8.88446                 NaN            NaN   7.20403       0.612800        40.9779        40.1852     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   2.18433                 NaN   8.81805                 NaN            NaN   7.20173       0.614989        40.9808        40.2001     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   3.63895                 NaN   6.36813                 NaN            NaN   6.85376       0.803764        41.8154        40.5200     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   3.64019                 NaN   6.37255                 NaN            NaN   6.85453       0.803907        41.8061        40.5227     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   3.63864                 NaN   6.27268       0.245346E-001            NaN   6.86234       0.818883        41.8637        40.5192     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   2.83237                 NaN   7.79057                 NaN            NaN   7.08107       0.689365        41.2422        40.3644     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   3.16009                 NaN   6.88820       0.241201                 NaN   6.90080       0.786202        41.5992        40.4244     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   3.15747                 NaN   6.90173       0.230575                 NaN   6.90042       0.786410        41.5999        40.4235     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   2.44157                 NaN   8.44491                 NaN            NaN   7.17360       0.632934        41.0359        40.2711     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   3.16223                 NaN   6.90162       0.224491                 NaN   6.90039       0.786447        41.5999        40.4249     
