|6.6.6
Archiving\03_Data\frac/QFM_m4.75/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.45459        11.8733                 NaN   8.54367        43.2192        1.03141        31.8778     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.59730        5.76954                 NaN   8.58802        43.1409        1.01891        31.8854     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.60312        11.7316                 NaN   8.55813        43.1988        1.02912        31.8792     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.68022        11.6576                 NaN   8.56556        43.1887        1.02813        31.8798     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1701        3.19114       0.644836E-003   8.50392        43.2413        1.01108        31.8818     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.22464       0.211154        11.9145        8.58513        43.1586        1.02380        31.8822     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4063                 NaN            NaN   8.62374        43.0745        1.00355        31.8918     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.4871        2.93034                 NaN   8.63012        43.0590       0.999485        31.8940     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.16988       0.934588E-002   12.1948        8.60360        43.1209        1.01512        31.8864     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.05626       0.100385        12.2257        8.61027        43.1075        1.01197        31.8879     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.93427       0.207661        12.2489        8.61701        43.0940        1.00878        31.8894     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.80195       0.335492        12.2618        8.62380        43.0804        1.00556        31.8909     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.65659       0.489773        12.2614        8.63065        43.0668        1.00231        31.8924     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.49578       0.677246        12.2432        8.63751        43.0532       0.999058        31.8940     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.31926       0.900683        12.2046        8.64438        43.0398       0.995809        31.8955     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.11983        1.17825        12.1345        8.65111        43.0267       0.992639        31.8969     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5004                 NaN            NaN   8.69791        42.9264       0.967245        31.9081     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5078                 NaN            NaN   8.71305        42.9068       0.963290        31.9091     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23958        14.2634       0.181145E-003   8.70326        42.9195       0.965231        31.9089     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2849        5.13304                 NaN   8.56311        43.1347       0.990417        31.8938     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1975        5.22614                 NaN   8.56812        43.1248       0.988500        31.8950     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62577        6.78295       0.140636E-003   8.55380        43.1463       0.996665        31.8943     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.62716        10.1082        3.76519        8.70189        42.9204       0.967335        31.9099     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60175        6.82154       0.290519E-003   8.56299        43.1248       0.991467        31.8972     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.89588        9.75693        3.85849        8.71032        42.9028       0.963444        31.9121     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.04135        9.48382        3.99009        8.71328        42.8963       0.962141        31.9130     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.13708        9.39709        3.98751        8.71819        42.8860       0.959818        31.9143     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.17485        9.35181        4.00157        8.72313        42.8756       0.957475        31.9156     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.31010        9.36505        3.85929        8.72798        42.8655       0.955201        31.9168     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24033        9.28322        4.01790        8.73305        42.8545       0.952770        31.9182     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.26631        9.25679        4.02499        8.73806        42.8439       0.950404        31.9196     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.29507        9.23622        4.02350        8.74297        42.8333       0.948043        31.9209     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.32072        9.22054        4.02025        8.74797        42.8226       0.945666        31.9223     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.34590        9.20889        4.01345        8.75295        42.8119       0.943292        31.9236     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.37095        9.20143        4.00265        8.75796        42.8011       0.940901        31.9250     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.39560        9.19607        3.99018        8.76298        42.7902       0.938506        31.9264     
