|6.6.6
Archiving\03_Data\fracLP/QFM_m4/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1062.66        500.000                 NaN            NaN            NaN   4.19884                 NaN            NaN   1.31440                 NaN            NaN   6.65278        42.5960        40.1696       0.965952        4.10241     
  1060.15        500.000                 NaN            NaN            NaN   4.19920                 NaN            NaN   1.32034                 NaN            NaN   6.65330        42.5945        40.1700       0.965769        4.09692     
  1057.64        500.000                 NaN            NaN            NaN   4.19957                 NaN            NaN   1.32622                 NaN            NaN   6.65382        42.5929        40.1704       0.965586        4.09147     
  1055.14        500.000                 NaN            NaN            NaN   4.19991                 NaN            NaN   1.33244                 NaN            NaN   6.65436        42.5913        40.1708       0.965393        4.08575     
  1052.63        500.000                 NaN            NaN            NaN   4.20028                 NaN            NaN   1.33832                 NaN            NaN   6.65488        42.5897        40.1713       0.965209        4.08030     
  1050.13        500.000                 NaN            NaN            NaN   4.20064                 NaN            NaN   1.34452                 NaN            NaN   6.65543        42.5881        40.1717       0.965015        4.07460     
  1047.62        500.000                 NaN            NaN            NaN   4.20098                 NaN            NaN   1.35080                 NaN            NaN   6.65598        42.5865        40.1721       0.964818        4.06883     
  1045.11        500.000                 NaN            NaN            NaN   4.20132                 NaN            NaN   1.35735                 NaN            NaN   6.65655        42.5848        40.1725       0.964615        4.06285     
  1042.61        500.000                 NaN            NaN            NaN   4.20168                 NaN            NaN   1.36367                 NaN            NaN   6.65712        42.5831        40.1730       0.964416        4.05705     
  1040.10        500.000                 NaN            NaN            NaN   4.20202                 NaN            NaN   1.37009                 NaN            NaN   6.65769        42.5814        40.1734       0.964214        4.05118     
  1037.59        500.000                 NaN            NaN            NaN   4.20239                 NaN            NaN   1.37645                 NaN            NaN   6.65826        42.5797        40.1738       0.964010        4.04534     
  1035.09        500.000                 NaN            NaN            NaN   4.20265                 NaN            NaN   1.38405                 NaN            NaN   6.65891        42.5778        40.1743       0.963777        4.03855     
  1032.58        500.000                 NaN            NaN            NaN   4.20303                 NaN            NaN   1.39030                 NaN            NaN   6.65948        42.5761        40.1747       0.963575        4.03280     
  1030.08        500.000                 NaN            NaN            NaN   4.20339                 NaN            NaN   1.39684                 NaN            NaN   6.66007        42.5743        40.1752       0.963365        4.02682     
  1027.57        500.000                 NaN            NaN            NaN   4.20369                 NaN            NaN   1.40418                 NaN            NaN   6.66071        42.5724        40.1756       0.963135        4.02021     
  1025.06        500.000                 NaN            NaN            NaN   4.20402                 NaN            NaN   1.41124                 NaN            NaN   6.66134        42.5706        40.1761       0.962910        4.01383     
  1022.56        500.000                 NaN            NaN            NaN   4.20434                 NaN            NaN   1.41849                 NaN            NaN   6.66199        42.5687        40.1766       0.962679        4.00729     
  1020.05        500.000                 NaN            NaN            NaN   4.20466                 NaN            NaN   1.42581                 NaN            NaN   6.66264        42.5667        40.1770       0.962445        4.00070     
  1017.54        500.000                 NaN            NaN            NaN   4.20497                 NaN            NaN   1.43330                 NaN            NaN   6.66331        42.5647        40.1775       0.962207        3.99397     
  1015.04        500.000                 NaN            NaN            NaN   4.20530                 NaN            NaN   1.44066                 NaN            NaN   6.66397        42.5628        40.1780       0.961969        3.98734     
  1012.53        500.000                 NaN            NaN            NaN   4.20562                 NaN            NaN   1.44822                 NaN            NaN   6.66465        42.5608        40.1785       0.961726        3.98056     
  1010.03        500.000                 NaN            NaN            NaN   2.66961                 NaN            NaN   8.59984                 NaN            NaN   7.26914        40.7915        40.0094       0.660440                 NaN
  1007.52        500.000                 NaN            NaN            NaN   2.69780                 NaN            NaN   8.56017                 NaN            NaN   7.26700        40.7954        40.0176       0.662035                 NaN
  1005.01        500.000                 NaN            NaN            NaN   2.72490                 NaN            NaN   8.52221                 NaN            NaN   7.26506        40.7988        40.0255       0.663512                 NaN
  1002.51        500.000                 NaN            NaN            NaN   2.77573                 NaN            NaN   8.44469                 NaN            NaN   7.25777        40.8145        40.0390       0.668260                 NaN
  1000.00        500.000                 NaN            NaN            NaN   2.77600                 NaN            NaN   8.45112                 NaN            NaN   7.26168        40.8045        40.0405       0.666169                 NaN
