|6.6.6
Archiving\03_Data\frac/QFM_m2/TAY13/TAY13_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.98139        2.48538                 NaN   9.01023        45.3195       0.557238        32.6463     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9633       0.776990       0.867006        8.78279        45.3743       0.535274        32.7003     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9573       0.789067       0.865815        8.78628        45.3649       0.534068        32.7026     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.97689        10.5218                 NaN   9.04387        45.2517       0.548830        32.6569     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.76562        2.71032                 NaN   9.02787        45.2852       0.554704        32.6563     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3629        2.14094                 NaN   9.05299        45.2336       0.547460        32.6621     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.38996        2.98528                 NaN   8.97559        45.4257       0.577001        32.6465     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1010        2.40206                 NaN   9.05681        45.2253       0.547841        32.6670     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.49254        2.89606                 NaN   8.99165        45.3957       0.572515        32.6515     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.98077        9.55920                 NaN   9.00848        45.2052       0.552803        32.6936     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.34473        3.14246                 NaN   9.05049        45.2388       0.551978        32.6715     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99883        9.49373                 NaN   9.05838        45.2238       0.550519        32.6748     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   2.33175                 NaN            NaN   4.29358        3.80980                 NaN   8.52305        46.6871       0.767681        33.5870     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.56709        2.93711                 NaN   9.07275        45.1944       0.547556        32.6811     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.80471        3.65984                 NaN   9.01400        45.2735       0.563684        32.6843     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.62315        9.91502                 NaN   9.10464        45.1292       0.538546        32.6894     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   3.14132                 NaN            NaN   1.21417        5.80206                 NaN   8.50103        46.5278       0.780574        34.0331     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.69463        9.85111                 NaN   9.11527        45.1073       0.536651        32.6951     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   1.89080                 NaN            NaN   3.22256        5.94648                 NaN   8.70287        46.0551       0.698488        33.4837     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.79519        2.75841                 NaN   9.12606        45.0848       0.534701        32.7008     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   2.01466                 NaN            NaN   2.95963        6.00037                 NaN   8.68558        46.0905       0.706559        33.5427     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   2.04202                 NaN            NaN   2.67521        6.23993                 NaN   8.67667        46.0985       0.710104        33.5575     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.53962        3.02051                 NaN   9.13708        45.0619       0.533063        32.7079     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.51532        3.04753                 NaN   9.14163        45.0526       0.532385        32.7106     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.28451        3.26060                 NaN   9.13306        45.0735       0.536930        32.7114     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38137        9.09986                 NaN   9.08985        45.1682       0.552905        32.7078     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.27514        4.19116                 NaN   9.06071        45.2062       0.559611        32.7071     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.54509        3.03708                 NaN   9.16606        45.0000       0.527957        32.7238     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3064        1.15123       0.547366        9.01564        44.6936       0.456953        32.8288     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.64068        10.9894                 NaN   9.22298        44.9147       0.509447        32.7228     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2569        1.21449       0.520513        9.01065        44.7074       0.459696        32.8303     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.47146        3.12803                 NaN   9.18771        44.9529       0.524004        32.7359     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28119        11.3938                 NaN   9.26319        44.8324       0.496756        32.7327     
