|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1092.95        500.000                 NaN  0.762288       0.763171        29.3369        45.2523        18.1408        5.12738       0.617243     
  1089.74        500.000                 NaN  0.762294       0.763189        29.3368        45.2523        18.1407        5.12741       0.617279     
  1086.54        500.000                 NaN  0.762299       0.763207        29.3367        45.2524        18.1407        5.12744       0.617314     
  1083.33        500.000                 NaN  0.762305       0.763224        29.3365        45.2525        18.1406        5.12747       0.617350     
  1080.13        500.000                 NaN  0.762310       0.763242        29.3364        45.2525        18.1406        5.12750       0.617385     
  1076.92        500.000                 NaN  0.762225       0.819117        29.3370        45.2936        4.97833        18.0808       0.728929     
  1073.72        500.000                 NaN  0.762231       0.819136        29.3369        45.2937        4.97835        18.0808       0.728971     
  1070.51        500.000                 NaN  0.762236       0.819155        29.3367        45.2938        4.97838        18.0807       0.729012     
  1067.31        500.000                 NaN  0.762241       0.819174        29.3366        45.2938        4.97841        18.0807       0.729054     
  1064.10        500.000                 NaN  0.762246       0.819193        29.3365        45.2939        4.97844        18.0806       0.729096     
  1060.90        500.000                 NaN  0.762252       0.819211        29.3364        45.2940        4.97847        18.0806       0.729137     
  1057.69        500.000                 NaN  0.762257       0.819230        29.3363        45.2940        4.97850        18.0805       0.729179     
  1054.49        500.000                 NaN  0.762262       0.819249        29.3361        45.2941        4.97853        18.0805       0.729220     
  1051.28        500.000                 NaN  0.762197       0.878898        29.3263        45.3455        18.0263        4.83469       0.826075     
  1048.08        500.000                 NaN  0.762202       0.878918        29.3262        45.3456        18.0262        4.83472       0.826122     
  1044.87        500.000                 NaN  0.762207       0.878938        29.3261        45.3457        18.0262        4.83475       0.826169     
  1041.67        500.000                 NaN  0.762212       0.878958        29.3260        45.3457        18.0261        4.83478       0.826216     
  1038.46        500.000                 NaN  0.762217       0.878978        29.3258        45.3458        18.0261        4.83481       0.826263     
  1035.26        500.000                 NaN  0.762222       0.878998        29.3257        45.3459        18.0260        4.83484       0.826310     
  1032.05        500.000                 NaN  0.762227       0.879017        29.3256        45.3460        18.0260        4.83487       0.826357     
  1028.85        500.000                 NaN  0.762232       0.879037        29.3255        45.3460        18.0259        4.83490       0.826404     
  1025.64        500.000                 NaN  0.762166       0.938417        29.3132        45.4114        4.67759        17.9746       0.922580     
  1022.44        500.000                 NaN  0.762170       0.938438        29.3131        45.4115        4.67762        17.9746       0.922632     
  1019.23        500.000                 NaN  0.762175       0.938459        29.3129        45.4116        4.67765        17.9745       0.922685     
  1016.03        500.000                 NaN  0.762180       0.938480        29.3128        45.4117        4.67768        17.9745       0.922737     
  1012.82        500.000                 NaN  0.762184       0.938501        29.3127        45.4117        4.67771        17.9744       0.922789     
  1009.62        500.000                 NaN  0.762189       0.938522        29.3125        45.4118        4.67774        17.9744       0.922841     
  1006.41        500.000                 NaN  0.762194       0.938543        29.3124        45.4119        4.67777        17.9743       0.922894     
  1003.21        500.000                 NaN  0.762198       0.938564        29.3123        45.4120        4.67780        17.9743       0.922946     
  1000.00        500.000                 NaN  0.762150        1.00173        29.2945        45.4767        17.9200        4.53575        1.00922     
