|6.6.6
Archiving\03_Data\fracLP/QFM_m4/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1077.69        500.000                 NaN            NaN            NaN            NaN   1.90899                 NaN   5.08529                 NaN            NaN   6.63523       0.495721        43.8647        42.0101                 NaN
  1075.19        500.000                 NaN            NaN            NaN            NaN   1.91154                 NaN   5.07941                 NaN            NaN   6.63415       0.496227        43.8658        42.0129                 NaN
  1072.68        500.000                 NaN            NaN            NaN            NaN   1.19460                 NaN   6.55648       0.948659E-005            NaN   6.88014       0.410451        43.1798        41.7785                 NaN
  1070.18        500.000                 NaN            NaN            NaN            NaN   1.95390                 NaN   5.02056                 NaN            NaN   6.63731       0.495713        43.8558        42.0367                 NaN
  1067.67        500.000                 NaN            NaN            NaN            NaN   1.22129                 NaN   6.51534       0.592330E-005            NaN   6.87740       0.411282        43.1801        41.7946                 NaN
  1065.16        500.000                 NaN            NaN            NaN            NaN   1.92371                 NaN   5.07221                 NaN            NaN   6.64177       0.494445        43.8398        42.0281                 NaN
  1062.66        500.000                 NaN            NaN            NaN            NaN   1.24909                 NaN   6.47171       0.431183E-005            NaN   6.87489       0.412280        43.1811        41.8109                 NaN
  1060.15        500.000                 NaN            NaN            NaN            NaN   1.93164                 NaN   5.05962                 NaN            NaN   6.64311       0.494144        43.8359        42.0356                 NaN
  1057.64        500.000                 NaN            NaN            NaN            NaN   1.25435                 NaN   6.44942       0.395695E-005            NaN   6.86421       0.415991        43.2018        41.8142                 NaN
  1055.14        500.000                 NaN            NaN            NaN            NaN   1.29013                 NaN   6.40839       0.391449E-005            NaN   6.87285       0.413442        43.1799        41.8353                 NaN
  1052.63        500.000                 NaN            NaN            NaN            NaN   1.30351                 NaN   6.38666       0.363779E-005            NaN   6.87198       0.414029        43.1806        41.8432                 NaN
  1050.13        500.000                 NaN            NaN            NaN            NaN   1.64861                 NaN   5.47607       0.726362E-005            NaN   6.68356       0.478338        43.8204        41.8930                 NaN
  1047.62        500.000                 NaN            NaN            NaN            NaN   1.28833                 NaN   6.40560                 NaN            NaN   6.86833       0.415251        43.1832        41.8393                 NaN
  1045.11        500.000                 NaN            NaN            NaN            NaN   1.34116                 NaN   6.32860       0.290930E-005            NaN   6.86823       0.415500        43.1804        41.8661                 NaN
  1042.61        500.000                 NaN            NaN            NaN            NaN   2.28126                 NaN  0.297220E-003            NaN            NaN   6.25109       0.582943        45.1088        41.9516        3.82394     
  1040.10        500.000                 NaN            NaN            NaN            NaN   1.34247                 NaN   6.31590                 NaN            NaN   6.86042       0.418292        43.1945        41.8685                 NaN
  1037.59        500.000                 NaN            NaN            NaN            NaN   1.99108                 NaN   4.97077                 NaN            NaN   6.64396       0.494669        43.8191        42.0804                 NaN
  1035.09        500.000                 NaN            NaN            NaN            NaN   2.28092                 NaN  0.295072E-003            NaN            NaN   6.25091       0.582870        45.1049        41.9566        3.82352     
  1032.58        500.000                 NaN            NaN            NaN            NaN   2.28081                 NaN  0.271753E-003            NaN            NaN   6.25085       0.582846        45.1036        41.9583        3.82339     
  1030.08        500.000                 NaN            NaN            NaN            NaN   2.28069                 NaN  0.293647E-003            NaN            NaN   6.25079       0.582822        45.1022        41.9599        3.82324     
  1027.57        500.000                 NaN            NaN            NaN            NaN   2.28058                 NaN  0.292943E-003            NaN            NaN   6.25073       0.582798        45.1009        41.9616        3.82310     
  1025.06        500.000                 NaN            NaN            NaN            NaN   2.28046                 NaN  0.292238E-003            NaN            NaN   6.25067       0.582773        45.0996        41.9632        3.82296     
  1022.56        500.000                 NaN            NaN            NaN            NaN   2.28036                 NaN  0.269145E-003            NaN            NaN   6.25061       0.582750        45.0983        41.9649        3.82283     
  1020.05        500.000                 NaN            NaN            NaN            NaN   2.28024                 NaN  0.292694E-003            NaN            NaN   6.25055       0.582725        45.0970        41.9665        3.82268     
  1017.54        500.000                 NaN            NaN            NaN            NaN   1.42105                 NaN   6.20544                 NaN            NaN   6.86208       0.418835        43.1686        41.9240                 NaN
  1015.04        500.000                 NaN            NaN            NaN            NaN   2.28001                 NaN  0.292485E-003            NaN            NaN   6.25043       0.582677        45.0943        41.9699        3.82239     
  1012.53        500.000                 NaN            NaN            NaN            NaN   2.01726                 NaN   4.93761                 NaN            NaN   6.64927       0.493623        43.7889        42.1133                 NaN
  1010.03        500.000                 NaN            NaN            NaN            NaN   2.27978                 NaN  0.292283E-003            NaN            NaN   6.25032       0.582629        45.0917        41.9732        3.82211     
  1007.52        500.000                 NaN            NaN            NaN            NaN   2.27967                 NaN  0.292188E-003            NaN            NaN   6.25026       0.582605        45.0904        41.9748        3.82197     
  1005.01        500.000                 NaN            NaN            NaN            NaN   1.47054                 NaN   6.13149                 NaN            NaN   6.86015       0.420043        43.1606        41.9571                 NaN
  1002.51        500.000                 NaN            NaN            NaN            NaN   1.47776                 NaN   6.12231                 NaN            NaN   6.86078       0.419933        43.1564        41.9628                 NaN
  1000.00        500.000                 NaN            NaN            NaN            NaN   1.48661                 NaN   6.10979                 NaN            NaN   6.86079       0.420044        43.1537        41.9690                 NaN
