|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1012.11        2500.00                 NaN            NaN            NaN  0.409769E-004   4.67355                 NaN            NaN   4.66600        8.59610        47.5568       0.932693        33.5748     
  1011.01        2500.00                 NaN            NaN            NaN  0.223529E-004   4.67106                 NaN            NaN   4.66636        8.58462        47.5696       0.934101        33.5742     
  1009.90        2500.00                 NaN            NaN            NaN  0.110758E-004   4.67006                 NaN            NaN   4.66653        8.59485        47.5574       0.933809        33.5774     
  1008.80        2500.00                 NaN            NaN            NaN  0.223512E-004   4.66962                 NaN            NaN   4.66703        8.59552        47.5553       0.933773        33.5787     
  1007.70        2500.00                 NaN            NaN            NaN  0.110754E-004   4.66921                 NaN            NaN   4.66753        8.59618        47.5532       0.933735        33.5801     
  1006.60        2500.00                 NaN            NaN            NaN  0.110751E-004   4.66880                 NaN            NaN   4.66803        8.59683        47.5511       0.933697        33.5815     
  1005.50        2500.00                 NaN            NaN            NaN  0.110748E-004   4.66838                 NaN            NaN   4.66853        8.59750        47.5491       0.933659        33.5829     
  1004.40        2500.00                 NaN            NaN            NaN  0.168314E-004   4.66799                 NaN            NaN   4.66902        8.59817        47.5470       0.933617        33.5842     
  1003.30        2500.00                 NaN            NaN            NaN  0.168388E-004   4.66760                 NaN            NaN   4.66951        8.59883        47.5449       0.933581        33.5856     
  1002.20        2500.00                 NaN            NaN            NaN  0.168357E-004   4.66721                 NaN            NaN   4.67000        8.59949        47.5428       0.933545        33.5870     
  1001.10        2500.00                 NaN            NaN            NaN  0.110739E-004   4.66708       0.566489E-005            NaN   4.67036        8.59958        47.5410       0.933522        33.5884     
  1000.00        2500.00                 NaN            NaN            NaN  0.167118E-004   4.66671                 NaN            NaN   4.67084        8.60026        47.5388       0.933485        33.5898     
