|6.6.6
Archiving\03_Data\frac/QFM_m0.5/NWA1068/NWA1068_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8657        3.03264        9.81867        47.2854       0.763089        28.2345     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8494        3.05052        9.82548        47.2749       0.762585        28.2371     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8499        3.05413        9.83446        47.2603       0.761422        28.2398     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8501        3.05920        9.84411        47.2435       0.760089        28.2430     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8531        3.06136        9.85319        47.2278       0.758739        28.2458     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.07106        10.8443        9.85940        47.2191       0.758262        28.2480     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.12690        10.7738        9.85970        47.2290       0.762110        28.2486     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.06663        10.8575        9.88072        47.1866       0.755582        28.2531     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.7947        3.11971        9.88345        47.1880       0.758436        28.2556     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8789        3.04702        9.88891        47.1756       0.754337        28.2552     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.16116        10.7189        9.85850        47.2396       0.767664        28.2542     
